PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Zhu, Jinmei; Tan, Hongqun; Yang, Lu; Dai, Zheng; Zhu, Lu; Ma, Hongmin; Deng, Zixin; Tian, Zhenhua; Qu, Xudong								Enantioselective Synthesis of 1-Aryl-Substituted Tetrahydroisoquinolines Employing Imine Reductase (vol 7, pg 7003, 2017)								ACS CATALYSIS				10	1			7	8		10.1021/acscatal.9b04793				JAN 3 2020	2020										1	0	0	0	0	0	1			2155-5435			WOS:000506725100002		
J	Arakawa, Takatoshi; Sato, Yuta; Yamada, Masayuki; Takabe, Jumpei; Moriwaki, Yoshitaka; Masamura, Noriya; Kato, Masahiro; Aoyagi, Morihiro; Kamoi, Takahiro; Terada, Tohru; Shimizu, Kentaro; Tsuge, Nobuaki; Imai, Shinsuke; Fushinobu, Shinya				Fushinobu, Shinya/E-4987-2011; Arakawa, Takatoshi/K-9739-2013	Fushinobu, Shinya/0000-0003-1346-6435; Moriwaki, Yoshitaka/0000-0003-0448-9790; Arakawa, Takatoshi/0000-0001-6496-5440			Dissecting the Stereocontrolled Conversion of Short-Lived Sulfenic Acid by Lachrymatory Factor Synthase								ACS CATALYSIS				10	1			9	19		10.1021/acscatal.9b03720				JAN 3 2020	2020	Lachrymatory factor synthase (LFS) is responsible for the natural production of syn-propanethial S-oxide. Because its substrate and product are both transient, the mechanistic insight is currently poor. Here, we decipher the catalytic cycle of onion LFS (AcLFS) by employing crystallography, biochemical assays, and molecular simulations. Crystal structures complexed with solute compounds demonstrate not only the properties of the catalytic site but also a potent binding mode of the labile substrate, a mode which can fulfill the "syn-effect" of the reaction. Mutagenesis analyses identified the key residues in the active site, and the kinetic and energetic backgrounds were specified with computational approaches. We present a rational catalytic mechanism based on the intramolecular proton shuttling that is distinct from the canonical [1,4]-sigmatropic rearrangement reaction. Our investigations both in vitro and in silico provide the mechanistic basis explaining how AcLFS generates the lachrymatory agent in nature and provide insights into the molecular machinery concerning organic labile sulfur species.									0	0	0	0	0	0	0			2155-5435			WOS:000506725100003		
J	Farhat, Rida; Dhainy, Jihan; Halaoui, Lara I.								OER Catalysis at Activated and Codeposited NiFe-Oxo/Hydroxide Thin Films Is Due to Postdeposition Surface-Fe and Is Not Sustainable without Fe in Solution								ACS CATALYSIS				10	1			20	35		10.1021/acscatal.9b02580				JAN 3 2020	2020	This work examines by electrochemical measurements a hypothesis that low-coordination Fe on the surface (surface-Fe) of NiFe-oxo/hydroxide promotes catalysis for the oxygen evolution reaction (OER) rather than Fe in the bulk structure (bulk-Fe) even in ultrathin films that are mostly surface. The effect of method of incorporation of Fe in Ni-oxo/hydroxide on the electrochemical behavior and OER activity is interrogated, and the sustainability of OER catalysis at NiFe-oxo/hydroxide is examined in the absence of Fe in solution. Ni(Fe)-oxo/hydroxide ultrathin films of a few monolayers and thicker films of tens of monolayers of Ni(OH)(2) were deposited at anodic bias from potassium borate buffer containing Ni nitrate or Ni and Fe nitrates at a 6:4 Ni:Fe ratio and were conditioned and studied in 1 M KOH containing Fe or purified from Fe. Fe was incorporated in NiFe-oxo/hydroxide during codeposition but removed from solution during conditioning and catalysis, was included postdeposition during conditioning and catalysis in Fe-containing solution, or was incorporated postdeposition by conditioning in Fe-containing solution and then removed from solution during catalysis. Ultrathin and thicker NiOxHy and Ni0.6Fe0.4OxHy films exhibited high OER currents and low Tafel slopes in the range of 40 mV/dec in 1 M KOH after activation that included Fe from solution. However, ultrathin and thicker codeposited Ni0.6Fe0.4OxHy films exhibited low OER currents in Fe-purified KOH, which further decreased with the application of anodic bias, and exhibited high Tafel slopes of ca. 100 mV/dec or higher, in a behavior similar to that of NiOxHy in Fe-free KOH. Fe included postdeposition or surface-Fe is therefore indicated to be responsible for high OER catalysis in ultrathin and thicker NiFe-oxo/hydroxide films. The sustainability of OER catalysis at postdeposition activated Ni(Fe)-oxo/hydroxide still required the presence of Fe in solution. NiOxHy films activated for OER postdeposition in Fe-containing electrolyte did not sustain their high OER catalysis in Fe-free KOH but were deactivated with potential cycling. An exchange that causes surface-Fe to move into higher coordination bulk-Fe is proposed to cause the loss of OER activity of activated NiFe-oxo/hydroxide in Fe-free electrolyte.									30	1	0	0	1	0	30			2155-5435			WOS:000506725100004		
J	Cheng, Ran; Zhao, Hai-Yang; Zhang, Shu; Zhang, Xingang				Zhang, Xingang/AAG-3272-2021	zhang, xin gang/0000-0002-4406-6533			Nickel-Catalyzed Carbonylation of Secondary Trifluoromethylated, Difluoromethylated, and Nonfluorinated Aliphatic Electrophiles with Arylboronic Acids under 1 atm of CO								ACS CATALYSIS				10	1			36	42		10.1021/acscatal.9b04038				JAN 3 2020	2020	The nickel-catalyzed carbonylation of aliphatic electrophiles with the most straightforward CO remains challenging. Here, we describe an example of the nickel-catalyzed carbonylation of secondary alkyl halides with arylboronic acids under 1 atm of CO. The reaction exhibits high functional group tolerance and a broad substrate scope, including trifluoromethylated, difluoromethylated, and difluoroacetylated secondary alkyl iodides and secondary benzyl bromides, providing a general and cost-efficient method to access alkyl ketones, especially alpha-trifluoromethylated alkyl ketones that are of great interest in medicinal chemistry. Preliminary mechanistic studies reveal that a bimetallic oxidative addition is likely involved in the reaction.									18	1	0	0	4	0	18			2155-5435			WOS:000506725100005		
J	Sharma, Lalit; Gond, Ritambhara; Senthilkumar, Baskar; Roy, Ahin; Barpanda, Prabeer				Roy, Ahin/AAE-4013-2019	Roy, Ahin/0000-0002-9515-2562; Barpanda, Prabeer/0000-0003-0902-3690			Fluorophosphates as Efficient Bifunctional Electrocatalysts for Metal-Air Batteries								ACS CATALYSIS				10	1			43	50		10.1021/acscatal.9b03686				JAN 3 2020	2020	An efficient bifunctional catalyst still remains a stupendous challenge for the use of energy storage devices such as rechargeable metal-air batteries and fuel cells as the current electrocatalysts are either oxygen reduction reaction (ORR) or oxygen evolution reaction (OER) selective and suffer from cost and stability issues. Co-phosphate-based bifunctional materials can be a plausible option owing to the enhanced stability imparted by the phosphate group. Inspired by the possibility, we report solution combustion synthesized porous Na2CoPO4F as a bifunctional electrocatalyst. Comparable to the existing conventional electrocatalysts, porous Na2CoPO4F exhibits robust bifunctional (ORR/OER) properties. Having F-based chemistry, the dissolution is minimal in an aqueous medium, paving a way for its use as a cathode for the aqueous rechargeable hybrid Na-air battery. Thus, based on the bifunctional catalytic performances and stability in an aqueous medium, this material can be envisaged as a cheap and an efficient catalyst for fuel cell as well as a cathode for metal-air batteries.									14	0	0	0	1	0	14			2155-5435			WOS:000506725100006		
J	Robinson, Donovan J.; Spurlin, Sean P.; Gorden, John D.; Karimov, Rashad R.					Gorden, John/0000-0002-0304-1954			Enantioselective Synthesis of Dihydropyridines Containing Quaternary Stereocenters Through Dearomatization of Pyridinium Salts								ACS CATALYSIS				10	1			51	55		10.1021/acscatal.9b03874				JAN 3 2020	2020	Enantioselective synthesis of nonaromatic heterocycles containing a fully substituted stereogenic center is a challenging synthetic problem. We describe a strategy toward this problem involving dearomatization of N-alkylpyridinium salts using boronic acid nucleophiles. This dearomatization reaction is catalyzed by a rhodium(I)/BINAP catalytic system and delivers dihydropyridines that contain a fully substituted stereogenic center alpha to the ring nitrogen atom in high yields and enantioselectivities. The reaction is compatible with a wide range of functional groups such as halide, ester, amide, olefin, and free alcohol. Derivatization of dehydropyridine products allows synthesis of the functionalized tetrahydropyridines and piperidines.									12	1	0	0	3	0	12			2155-5435			WOS:000506725100007		
J	Allabour, Abdalaziz; Coskun, Halime; Zheng, Xueli; Kibria, Md Golam; Strobel, Moritz; Hild, Sabine; Kehrer, Matthias; Stifter, David; Sargent, Edward H.; Stadler, Philipp				Stadler, Philipp/AAH-9221-2021; Stadler, Philipp/F-6773-2014; Aljabour, Abdalaziz/AAK-4702-2020; Sargent, Edward H./O-9520-2014	Stadler, Philipp/0000-0001-6459-5574; Stadler, Philipp/0000-0001-6459-5574; Aljabour, Abdalaziz/0000-0002-0041-4591; Sargent, Edward H./0000-0003-0396-6495; Coskun, Halime/0000-0001-7284-2651			Active Sulfur Sites in Semimetallic Titanium Disulfide Enable CO2 Electroreduction								ACS CATALYSIS				10	1			66	72		10.1021/acscatal.9b02872				JAN 3 2020	2020	Electrocatalytic CO2-to-CO conversion represents one pathway to upgrade CO2 to a feedstock for both fuels and chemicals (CO, deployed in ensuing Fischer-Tropsch or bioupgrading). It necessitates selective and energy-efficient electrocatalysts-a requirement met today only using noble metals such as gold and silver. Here, we show that the two-dimensional sulfur planes in semimetallic titanium disulfide (TiS2) provide an earth-abundant alternative. In situ Fourier transform infrared mechanistic studies reveal that CO2 binds to conductive disulfide planes as intermediate monothiocarbonate. The sulfur-CO2 intermediate state steers the reduction kinetics toward mainly CO. Using TiS2 thin films, we reach cathodic energy efficiencies up to 64% at 5 mA cm(2). We conclude with directions for the further synthesis and study of semimetallic disulfides developing CO-selective electrocatalysts.									5	0	0	0	1	0	5			2155-5435			WOS:000506725100009		
J	Delaney, Connor P.; Kassel, Vincent M.; Denmark, Scott E.				Denmark, Scott E/A-8888-2008	Denmark, Scott E/0000-0002-1099-9765			Potassium Trimethylsilanolate Enables Rapid, Homogeneous Suzuki-Miyaura Cross-Coupling of Boronic Esters								ACS CATALYSIS				10	1			73	80		10.1021/acscatal.9b04353				JAN 3 2020	2020	Herein, a mild and operationally simple method for the Suzuki-Miyaura cross-coupling of boronic esters is described. Central to this advance is the use of the organic-soluble base, potassium trimethylsilanolate, which allows for a homogeneous, anhydrous cross coupling. The coupling proceeds at a rapid rate, often furnishing products in quantitative yield in less than 5 min. By applying this method, a >10-fold decrease in reaction time was observed for three published reactions which required >48 h to reach satisfactory conversion.									10	0	0	0	7	0	10			2155-5435			WOS:000506725100010	33585070	
J	Zheng, Weiran; Liu, Mengjie; Lee, Lawrence Yoon Suk				Zheng, Weiran/K-8301-2014; Lee, Lawrence Yoon Suk/O-6950-2019; Lee, Lawrence Yoon Suk/M-7582-2014	Zheng, Weiran/0000-0002-9915-6982; Lee, Lawrence Yoon Suk/0000-0002-6119-4780; Lee, Lawrence Yoon Suk/0000-0002-6119-4780			Electrochemical Instability of Metal-Organic Frameworks: In Situ Spectroelectrochemical Investigation of the Real Active Sites								ACS CATALYSIS				10	1			81	92		10.1021/acscatal.9b03790				JAN 3 2020	2020	Despite recent attempts using metal-organic frameworks (MOFs) directly as electrocatalysts, the electrochemical stability of MOFs and the role of in situ-formed species during electrochemistry are elusive. Using in situ spectroelectrochemistry, we present herein a comprehensive discussion on the structural and morphological evolution of MOFs (zeolitic imidazolate framework-67, ZIF-67) during both cyclic voltammetry and amperometry. Dramatic morphological changes exposing electron-accessible Co sites are evident. The intense conversion from tetrahedral Co sites in ZIF-67 to tetrahedral alpha-Co(OH)(2) and octahedral beta-Co(OH)(2), and the formation of their corresponding oxidized forms (CoOOH), is observed during both the electrochemical treatments. Subsequent oxygen evolution reaction suggests the CoOOH produced from alpha/beta-Co(OH)(2) as the dominating active sites, not the metal nodes of ZIF-67. Specifically, the CoOOH from alpha-Co(OH)(2) is most active (turnover frequency = 0.59 s(-1)) compared to that from beta-Co(OH)(2) (0.06 s(-1)). Our study demonstrates the importance of examining the electrochemical stability of MOFs for electrocatalyst design.									65	0	0	0	4	0	65			2155-5435			WOS:000506725100011		
J	Liu, Tangkang; Hong, Xinlin; Liu, Guoliang					Liu, Guoliang/0000-0003-1575-254X			In Situ Generation of the Cu@3D-ZrOx Framework Catalyst for Selective Methanol Synthesis from CO2/H-2								ACS CATALYSIS				10	1			93	102		10.1021/acscatal.9b03738				JAN 3 2020	2020	Cu-based catalysts have been widely studied for direct hydrogenation of CO2 to methanol. Their activities quite depend on the amount of exposed active sites (e.g., Cu-oxide interfaces), which can be tuned by the particle size as well as porosity. Here, we report an active, selective, and stable Cu@ZrOx catalyst with a three-dimensional (3D) porous framework structure via the in situ reconstruction of size-confined Cu@UiO-66. The optimized CU-0.5-300 catalyst shows a high methanol selectivity of 78.8% at a conversion of 13.1% at 260 degrees C, 4.5 MPa, giving a methanol space-time yield of 796 g.kg(cat)(-1).h(-1). It also shows long-term stability for 105 h in a time-on-stream test. Such good performance benefits from abundant Cu-ZrOx interfaces and a stable 3D ZrOx framework. During the reaction, ZrOx species in situ evolves from the unstable Zr-oxide cluster (the building unit of UiO-66) or amorphous ZrO2 to a stable tetragonal ZrO2 phase, but strong metal-support interaction (SMSI) at Cu-ZrOx interfaces retains. The SMSI enables the formation of Cu+ at the ZrO2 surface, which is strongly associated with the active sites for methanol synthesis. In situ diffuse-reflectance infrared Fourier transform spectroscopy studies reveal methanol synthesis which follows a HCOO-intermediated pathway. It is believed that this work provides an "in situ reconstruction" strategy to fabricate a practical Cu@ZrOx framework catalyst for methanol production.									23	3	0	0	0	0	25			2155-5435			WOS:000506725100012		
J	Mendieta-Reyes, Nestor E.; Cheuquepan, William; Rodes, Antonio; Gomez, Roberto				Gomez, Roberto/N-4711-2014; Valenzuela, William Cheuquepan/AAN-9176-2020	Gomez, Roberto/0000-0002-5231-8032; cheuquepan, william/0000-0001-6741-1144			Spectroelectrochemical Study of CO2 Reduction on TiO2 Electrodes in Acetonitrile								ACS CATALYSIS				10	1			103	113		10.1021/acscatal.9b02932				JAN 3 2020	2020	One of the main current goals of humanity is the CO2 conversion into high energy compounds for facilitating both a diminution of the CO2 atmospheric levels and the development of energy storage strategies. In many studies, TiO2 has been successfully used as a photocatalyst for CO2 reduction, but there is still a lack of understanding of its catalytic behavior. In this context, CO2 reduction has been studied on nanoporous TiO2 electrodes in acetonitrile media by means of (spectro) electrochemical methods (ATR-IR and UV-vis). Importantly, the onset of the cathodic Faradaic processes related with CO2 reduction on TiO2 electrodes is located at -0.81 V versus SHE, which is less negative than that observed for metal electrodes under similar conditions. UV-vis spectroelectrochemical results indicate that the electrocatalytic behavior of TiO2 is related to the generation of oxygen vacancies and Ti3+ sites at its surface and promoted by electrolytes with nonintercalating cations in agreement with recent results on WO3 electrodes. ATR-IR spectroelectrochemical measurements allow for monitoring of the TiO2/solution interfacial state as reduction proceeds. Specifically, IR bands for carbon monoxide and carbonyl groups related with carbonate and oxalate are observed. Additionally, a chromatographic analysis shows CO and oxalate as main products. With controlled water addition (0.5 M), methanol and CO were found to be the main products. Based on these results, a mechanism for CO2 reduction on TiO2 electrodes is presented in which the regeneration of the TiO2 surface by oxide electrodissolution/deposition is a critical step.									9	1	0	0	0	0	9			2155-5435			WOS:000506725100013		
J	Tong, Hua-Rong; Zheng, Wenrui; Lv, Xiaoyan; He, Gang; Liu, Peng; Chen, Gong				He, Gang/AAW-5340-2020; Liu, Peng/A-9043-2008	He, Gang/0000-0002-9064-3418; Tong, Huarong/0000-0001-7247-9354; Chen, Gong/0000-0002-5067-9889; Liu, Peng/0000-0002-8188-632X			Asymmetric Synthesis of beta-Lactam via Palladium-Catalyzed Enantioselective Intramolecular C(sp(3))-H Amidation								ACS CATALYSIS				10	1			114	120		10.1021/acscatal.9b04768				JAN 3 2020	2020	beta-Lactams are important scaffolds in drug design and frequently used as reactive intermediates in organic synthesis. Catalytic reactions featuring intramolecular C-H amidation of alkyl carboxamide substrates could provide a straightforward disconnection strategy for beta-lactam synthesis. Herein, we report a streamlined method for asymmetric synthesis of beta-aryl beta-lactams from propanoic acid and aryl iodides via Pd-catalyzed sequential C(sp(3))-H functionalization. The lactam-forming reaction provides an example of Pd-II-catalyzed enantioselective intramolecular C(sp(3))-H amidation reaction and proceeds up to 94% ee. The use of a 2-methoxy-5-chlorophenyl iodide oxidant is critical to control the competing reductive elimination pathways of the Pd-IV intermediate to achieve the desired chemoselectivity. Mechanistic studies suggest that both steric and electronic effects of the unconventional aryl iodide oxidant are responsible for controlling the competing C-N versus C-C reductive elimination pathways of the Pd-IV intermediate.									22	1	0	0	5	0	22			2155-5435			WOS:000506725100014		
J	Lindgren, Per; Kastlunger, Georg; Peterson, Andrew A.				Kastlunger, Georg/AAS-7626-2020	Kastlunger, Georg/0000-0002-3767-8734			A Challenge to the G similar to 0 Interpretation of Hydrogen Evolution								ACS CATALYSIS				10	1			121	128		10.1021/acscatal.9b02799				JAN 3 2020	2020	Platinum is a nearly perfect catalyst for the hydrogen evolution reaction, and its high activity has conventionally been explained by its close-to-thermoneutral hydrogen binding energy (G similar to 0). However, many candidate nonprecious metal catalysts bind hydrogen with similar strengths but exhibit orders-of-magnitude lower activity for this reaction. In this study, we employ electronic structure methods that allow fully potential-dependent reaction barriers to be calculated, in order to develop a complete working picture of hydrogen evolution on platinum. Through the resulting ab initio microkinetic models, we assess the mechanistic origins of Pt's high activity. Surprisingly, we find that the G similar to 0 hydrogen atoms are inert in the kinetically relevant region and that the active hydrogen atoms have Delta G's much weaker, similar to that of gold. These on-top hydrogens have particularly low barriers, which we compare to those of gold, explaining the high reaction rates, and the exponential variations in coverage lead directly to Pt's strong kinetic response to the applied potential. This explains the unique reactivity of Pt that is missed by conventional Sabatier analyses and suggests true design criteria for nonprecious alternatives.									59	0	0	0	1	0	59			2155-5435			WOS:000506725100015		
J	Fu, Hongquan; Huang, Kuntao; Yang, Guangxing; Cao, Yonghai; Wang, Hongjuan; Peng, Feng; Wang, Qiang; Yu, Hao				Yang, Guangxing/AAL-2504-2020; Wang, Qiang/D-3480-2011; Peng, Feng/C-5400-2011	Yang, Guangxing/0000-0002-9416-4780; Wang, Qiang/0000-0001-7309-9580; Peng, Feng/0000-0002-5154-6666; Yu, Hao/0000-0003-2862-8054; Fu, Hongquan/0000-0001-5474-7052			Synergistic Effect of Nitrogen Dopants on Carbon Nanotubes on the Catalytic Selective Epoxidation of Styrene								ACS CATALYSIS				10	1			129	137		10.1021/acscatal.9b03584				JAN 3 2020	2020	Nitrogen dopants on carbon materials play vital roles in metal-free carbon catalysis, while the role of pyridinic nitrogen (N-P) or graphitic nitrogen (N-G) is still on debate. In this work, N-doped carbon nanotubes were employed to catalyze the oxidation of styrene (SOR) with tert-butyl hydroperoxide as oxidant. We observed a significant enhancement of SOR activity caused by the incorporation of nitrogen dopants when the N content was lower than 3.51% but a decline of activity at higher N contents. At N content up to 7.51%, even worse performance than that on N-doped carbon nanotubes with 0.98% N content was observed. This behavior was rationalized by thorough density functional theory calculations. Different catalytic functions of N-P and N-G were revealed. More significantly, a synergistic effect between N-P and N-G was demonstrated when they are quite close, which is unbeneficial for the catalytic activity due to the very high energy barriers. The finding may pave a way to the rational design of high-performance metal-free carbon catalysts.									18	2	0	0	0	0	19			2155-5435			WOS:000506725100016		
J	Cebrian-Prats, Anna; Gonzalez-Lafont, Angels; Lluch, Jose M.				Lluch, Jose M./K-1916-2014; Gonzalez-Lafont, Angels/L-4898-2014	Lluch, Jose M./0000-0002-7536-1869; Gonzalez-Lafont, Angels/0000-0003-0729-2483; Cebrian-Prats, Anna/0000-0001-6974-0670			Understanding the Molecular Details of the Mechanism That Governs the Oxidation of Arachidonic Acid Catalyzed by Aspirin-Acetylated Cyclooxygenase-2								ACS CATALYSIS				10	1			138	153		10.1021/acscatal.9b04223				JAN 3 2020	2020	Cyclooxygenase-2 (COX-2) catalyzes the formation of prostaglandin G2 (PGG(2)) from arachidonic acid (AA). Its activity is substantially altered by aspirin, a nonsteroidal antiinflammatory drug that irreversibly inhibits COX-2 by acetylation of its Ser530 residue. So far, it has been widely accepted that in the aspirin-acetylated COX-2, PGG(2) synthesis is blocked, whereas the acetylated enzyme still catalyzes the formation of hydroxyeicosatetraenoic acid 15R-HETE as the main product. However, recent experiments detected residual COX activity in recombinant human acetylated COX-2 with formation of prostaglandins, a surprising result that could not be rationalized. In fact, a complete molecular understanding of aspirin action is still lacking, and contradictory explanations have been given for the formation of the highly controlled stereochemical products. We have combined here molecular dynamics simulations and quantum mechanics/molecular mechanics calculations to study each step of the aspirin-inhibited catalytic mechanism. Our results confirm that 15R-HPETE (then reduced to 15R-HETE) is the main product of the AA oxidation catalyzed by aspirin-acetylated COX-2, being clearly more favorable than the formation of 15S-HPETE. The 15R-HPETE synthesis is kinetically dominant and inhibits the formation of the (9R, 11R) bicyclo endoperoxides to give PGH(2), which can still be obtained as a minor product, as detected experimentally. Instead, the synthesis of isoprostanes does not happen because it is not kinetically competitive at all with the formation of 15R-HETE.									2	0	0	0	1	0	2			2155-5435			WOS:000506725100017		
J	Wang, Zhongzhen; Liu, Qiong; Ji, Xiaochen; Deng, Guo-Jun; Huang, Huawen				Ji, Xiaochen/AAY-2892-2020; huang, huawen/AAT-9428-2020	Ji, Xiaochen/0000-0001-9533-0376; Huang, Huawen/0000-0001-7079-1299			Bromide-Promoted Visible-Light-Induced Reductive Minisci Reaction with Aldehydes								ACS CATALYSIS				10	1			154	159		10.1021/acscatal.9b04411				JAN 3 2020	2020	Radical addition is a robust tool for bond formation. While ketyl radical reactivity of aldehydes by photoredox has been well-established, herein, we have now revealed a pathway for umpolung addition of aldehydes with or without external reductant. Hence, the reductive alkylations and challenging benzylations of nitrogen heteroarenes (i.e., Minisci reactions) are enabled by the bromide-promoted visible light-mediated photocatalysis. The present protocol offers a mild, viable method for late-stage alkylations and transition-metal-free benzylations of biologically active nitrogen-heteroarene molecules. Mechanistic studies are indicative of a bromide-initiated acyl radical mechanism in the absence of external reductant.									42	2	0	0	8	0	42			2155-5435			WOS:000506725100018		
J	Yao, Zhenhua; Hu, Maocong; Iqbal, Zafar; Wang, Xianqin								N-8(-) Polynitrogen Stabilized on Boron-Doped Graphene as Metal-Free Electrocatalysts for Oxygen Reduction Reaction								ACS CATALYSIS				10	1			160	167		10.1021/acscatal.9b03610				JAN 3 2020	2020	Polynitrogen (PN) chain was predicted theoretically to be stable at ambient pressure by intercalating in multiple graphene layers. In this work, polynitrogen (N-8(-)) deposited on boron-doped graphene (PN-BG) and graphene (PN-G) was synthesized experimentally by a facile cyclic voltammetry (CV) method. It was further used for oxygen reduction reaction (ORR), which showed superior activity via a four-electron pathway mechanism. BG was prepared by a one-pot hydrothermal method. Characterizations over BG substrate, including X-ray photoelectron spectroscopy, Raman specstroscopy, Brunauer-Emmett-Teller, scanning electron microscopy, and transmission electron microscopy, demonstrated that boron atoms were successfully doped into graphene matrix. The formation of polynitrogen (N-8(-)) on BG was confirmed by attenuated total reflection Fourier transform infrared spectroscopy and temperature-programmed desorption. A larger amount of N-8(-) was obtained on boron-doped graphene than that on graphene. Rotating disk electrode measurements indicated that PN-BG showed higher current density than PN-G catalyst because of the larger amount of N-8(-) on BG. Compared to commercial Pt/C catalyst, PN-B1G has much better methanol tolerance. Kinetics study was also carried out to investigate the ORR pathway. Natural bonding orbital analysis confirmed the mechanism. This work provides a facile strategy to modify graphene structure and efficiently stabilize N-8(-) on a graphene-based matrix.									20	0	0	0	2	0	20			2155-5435			WOS:000506725100019		
J	Woell, Christof				Woll, Christof/D-5563-2011	Woll, Christof/0000-0003-1078-3304			Structure and Chemical Properties of Oxide Nanoparticles Determined by Surface-Ligand IR Spectroscopy								ACS CATALYSIS				10	1			168	176		10.1021/acscatal.9b04016				JAN 3 2020	2020	Recent progress in instrumentation has provided the basis for characterizing the surfaces of catalytically active oxide materials by using surface-ligand IR (SLIR) spectroscopy. Reference data have been obtained for molecular ligands, in particular for CO bound to macroscopic, well-defined oxide single-crystal surfaces, and now allow identifying the facets exposed by nanoparticles. These advances are highly beneficial in the context of in situ and operando studies on catalytically active powder materials, thus allowing the observation of dynamic changes of the shapes of oxide nanoparticles as well as the number, size, type, and charge state of exposed metal particles/clusters. In particular, the SLIR method can also be used to identify single-atom active sites in heterogeneous catalysis. Finally, such accurate reference data acquired for well-characterized monocrystalline surfaces are required to validate theoretical approaches.									16	0	0	0	0	0	16			2155-5435			WOS:000506725100020		
J	Wang, Lianke; Gennari, Marcello; Barrozo, Alexandre; Fize, Jennifer; Philouze, Christian; Demeshko, Serhiy; Meyer, Franc; Orio, Maylis; Artero, Vincent; Duboc, Carole				Duboc, Carole/E-8455-2014; Meyer, Franc/AAU-5140-2020; Orio, Maylis/J-6355-2015; Gennari, Marcello/G-7755-2014	Duboc, Carole/0000-0002-9415-198X; Orio, Maylis/0000-0002-9317-8005; Wang, Lianke/0000-0002-5011-7552; Meyer, Franc/0000-0002-8613-7862; Gennari, Marcello/0000-0001-5205-1123			Role of the Metal Ion in Bio-Inspired Hydrogenase Models: Investigation of a Homodinuclear FeFe Complex vs Its Heterodinuclear NiFe Analogue								ACS CATALYSIS				10	1			177	186		10.1021/acscatal.9b03212				JAN 3 2020	2020	In nature, dihydrogen is catalytically produced or split by the [FeFe] and [NiFe] hydrogenases. Despite common structural features in their dinuclear active site, i.e., a thiolate-rich coordination sphere and CO/CN- ligation, the synergetic way, in which the two metal sites act during catalysis, is specific for each enzyme. With the aim of understanding the role of the nature of the metal (Fe vs Ni), we report on a homodinuclear FeFe complex, a parent of a previously reported NiFe complex, to compare their electrocatalytic activity for H-2 production. The di-iron complex [(CO)-(LFeII)-Fe-N2S2-Fe-II (CO)Cpr (with L-N2S2 = 2,2'-(2,2'-bipyridine-6,6'-diyObis(1,1-diphenylethanethiolate and Cp = cyclopentadienyl) has been synthesized and fully characterized. In the solid state, it contains two CO ligands: one bound to the {FeCp} moiety in a semibridging manner and one terminally bound to the {FeLN2S2} moiety. This dinuclear iron complex is thus not isostructural to [(LNiFeII)-Ni-N2S2-Fe-II(CO)Cp](+), which contains a single CO ligand terminally bound to the Fe site. However, at low concentrations in MeCN solutions, the CO ligand coordinated to the {FeLN2S2} moiety is removed and the CO ligand bound to the {FeCp} moiety becomes fully bridging between the two Fe sites. Under such conditions, the di-iron complex displays similar catalytic performances to the parent NiFe complex (a comparable overpotential, i = 730 and 690 mV, and TON = 15 and 16, respectively). Cyclic voltammetry data give direct experimental evidence for an E[ECEC] mechanism, which was also previously proposed for the NiFe complex. However, the structure of the one-electron reduced species, the entry point of the catalytic cycle, slightly differs for the two systems: in [(LNiI)-Ni-N2S2 (CO)(FeCp)-Cp-II], this is valence localized species on the site Ni and the CO ligand bridges the two metal ions, while in [(CO)L(N2S2F)eFeCp], this is a type II-III mixed-valence species with the CO terminally bound to the {FeLN2S2} unit.									6	0	0	0	1	0	6			2155-5435			WOS:000506725100021		
