PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Anantharaj, Sengeni; Ede, Sivasankara Rao; Sakthikumar, Kuppan; Karthick, Kannimuthu; Mishra, Soumyaranjan; Kundu, Subrata; Benck, Jesse D.; Hellstern, Thomas R.; Kibsgaard, Jakob; Chakthranont, Pongkarn; Jaramillo, Thomas F.; Benck, Jesse D.; Chen, Zhebo; Kuritzky, Leah Y.; Forman, Arnold J.; Jaramillo, Thomas F.; Perera, Sanjaya D.; Mariano, Ruperto G.; Vu, Khiem; Nour, Nijem; Seitz, Oliver; Chabal, Yves; Balkus, Kenneth J., Jr.; Cheng, Daojuan; Ishihara, Yoshihiro; Tan, Bin; Barbas, Carlos F., III; Kaur, Parminder; Hupp, Josepha T.; Nguyen, SonBinh T.; Grabow, L. C.; Mavrikakis, M.; Wang, Jin Liang; Wang, Cheng; Lin, Wenbin; Nicewicz, David A.; Nguyen, Tien M.; Tran, Daniel N.; Balkus, Kenneth J., Jr.				Jaramillo, Thomas F/C-4174-2014; Mavrikakis, Manos/D-5702-2012	Jaramillo, Thomas F/0000-0001-9900-0622; Mavrikakis, Manos/0000-0002-5293-5356			ACS Catalysis Highlights Its Most Cited Papers From Around the Globe: United States								ACS CATALYSIS				10	24			15140	15141		10.1021/acscatal.0c05271				DEC 18 2020	2020										0	0	0	0	0	0	0			2155-5435			WOS:000608850500066		
J	Qian, Kun; You, Rui; Guan, Yong; Wen, Wu; Tian, Yangchao; Pan, Yang; Huang, Weixin				HUANG, Weixin/A-8925-2008	HUANG, Weixin/0000-0002-5025-3124; qian, kun/0000-0002-3326-1843			Single-Site Catalysis of Li-MgO Catalysts for Oxidative Coupling of Methane Reaction								ACS CATALYSIS				10	24			15142	15148		10.1021/acscatal.0c03896				DEC 18 2020	2020	Li-MgO is a typical catalyst for the oxidative coupling of methane (OCM) reaction, one of the most challenging reactions in heterogeneous catalysis. Here, we report that the Li additive restructures MgO to enhance the surface density of the fourfold-coordinated Mg2+ site (Mg-4c(2+)) of MgO{110} facets, eventually leading to Li-MgO catalysts exclusively exposing the Mg-4c(2+) site. Such Li-MgO catalysts were observed to efficiently catalyze the OCM reaction by activating methane into a methyl radical intermediate with minimized further dissociations and consequent combustion reactions. These results demonstrate the presence of efficient single-site catalysis involving Mg-4c(2+) of MgO{110} facets in Li-MgO catalysts with high Li contents for the OCM reaction, which might provide some insights in developing industrially viable OCM catalysts.									7	0	0	0	0	0	7			2155-5435			WOS:000608850500067		
J	Kots, Pavel A.; Artsiusheuski, Mikalai A.; Grigoriev, Yuriy, V; Ivanova, Irina I.				Grigoriev, Yuriy V/J-6790-2015; Kots, Pavel/O-1725-2017	Grigoriev, Yuriy V/0000-0003-2358-0784; Kots, Pavel/0000-0003-3582-4600; Artsiusheuski, Mikalai/0000-0003-4931-9568			One-Step Butadiene Synthesis via Gas-Phase Prins Condensation of Propylene with Formaldehyde over Heteropolyacid Catalysts								ACS CATALYSIS				10	24			15149	15161		10.1021/acscatal.0c03282				DEC 18 2020	2020	Gas-phase continuous synthesis of butadiene from propene and formaldehyde has been studied over heteropolyacids (HPA) supported on silica. Silicotungstic acid (SiW) is found to be the most active and selective among other HPA. At low SiW loadings, catalysts have low selectivity due to the formation of a butanal by-product, while at high loadings (>= 40 wt %), selective butadiene formation and stable performance are achieved. Strong Bronsted acid sites associated with intrinsic SiW protons are shown to be more active in butadiene synthesis as compared with Si-OH2+ sites formed by the interaction of HPA protons with a silica support. The kinetic study and product cofeeding experiments suggest that propene activation or C-C bond formation is the rate-determining step and that both butadiene and butanal are formed over strong acid sites starting from a common intermediate. Over weaker acid sites, condensation of butanal with formaldehyde leads to 2-ethylacrolein. Besides that, the reaction is complicated by butadiene interaction with formaldehyde leading to 2,3-dihydropyran, propene oligomerization and cracking, formaldehyde decomposition toward CO and H-2, and extensive coke formation leading to catalyst deactivation. However, the optimization of reaction temperature, SiW loadings, and the content of water in reaction media allows us to achieve a butadiene selectivity up to 64% and stable catalyst performance with time on stream.									1	0	0	0	0	0	1			2155-5435			WOS:000608850500068		
J	de Souza, Eugenio F.; Pacheco, Henrique P.; Miyake, Naomi; Davis, Robert J.; Toniolo, Fabio S.								Computational and Experimental Mechanistic Insights into the Ethanol-to-Butanol Upgrading Reaction over MgO								ACS CATALYSIS				10	24			15162	15177		10.1021/acscatal.0c04616				DEC 18 2020	2020	The mechanism of ethanol upgrading to higher products is still under debate, especially regarding intermediate species and hydrogenation and dehydrogenation steps. In this work, we conducted a combined theoretical and experimental approach to contribute to this discussion. For such, detailed electronic structure density functional theory calculations (aiming at probing density of states, infrared spectra, geometric parameters, charge densities, and reaction energetics) and diffuse reflectance infrared Fourier transform spectroscopy experiments were carried out revealing the relevance of an appropriate combination of reactive surface sites to support the formation of several intermediates that are formed in the C-C coupling over MgO. The roles of Mg and O sites were also studied under an electronic perspective and different geometrical arrangements. We found that a kink configuration was the most adequate for ethanol to 1-butanol upgrading. Our calculations also gave us arguments to propose distinct reaction routes, whose mutual predominance would depend upon reaction temperature. At temperatures up to 573 K, the so-called beta-route, which goes through scission of a C-beta-H bond and formation of an oxametallacycle-like intermediate, would dominate the coupling, whereas at higher temperatures, up to 673 K, a more usual Guerbet mechanism, via an aldol coupling step and then consecutive hydrogenations, would be expected. The theoretical conclusions were followed by a careful experimental strategy using sequential experimental planning techniques in order to estimate accurate parameters with the lowest possible experimental load. Information from these different sources was coupled to develop a mathematical model for the rate of the ethanol upgrading reaction, using a Langmuir-Hinshelwood-Hougen-Watson approach. The developed and statistically validated model adequately described the experimental data at 673 K and 1.1 bar total pressure for ethanol partial pressures in the range from 0 to 20 kPa.									3	0	0	0	0	0	3			2155-5435			WOS:000608850500069		
J	Zhao, Xin; Deng, Chaoyuan; Meng, Di; Ji, Hongwei; Chen, Chuncheng; Song, Wenjing; Zhao, Jincai					Zhao, Xin/0000-0001-7786-8623			Nickel-Coordinated Carbon Nitride as a Metallaphotoredox Platform for the Cross-Coupling of Aryl Halides with Alcohols								ACS CATALYSIS				10	24			15178	15185		10.1021/acscatal.0c04725				DEC 18 2020	2020	Light-driven dual catalysis that combines photosensitizers and transition-metal complexes has become a powerful approach for diverse cross-coupling reactions. Heterogeneous photocatalysts recently have gained growing attention to build such catalytic system for controllable reaction kinetics and enhanced activity. Incorporating a metal catalyst into the framework of the photocatalyst could endow unique metallaphotoredox platforms. Herein, we assemble carbon nitride and nickel (C3N4-Ni) via direct coordination of Ni2+ to C3N4 nitrogen, for visible-light-driven carbon-oxygen cross-coupling. By operating with an imidazole auxiliary ligand, C3N4-Ni efficiently catalyzed etherification of a variety of aryl bromides with alcohols or hydroxylation with water, exhibiting turnover numbers of >500. Ni maintained as isolated single site without aggregation after photoreaction and the recovered catalyst demonstrate sustained activity without additional Ni loading. Our work signifies the potential of uniting dual catalysis in well-designed sensitizer-metal architecture for complex organic transformations.									4	0	0	0	0	0	4			2155-5435			WOS:000608850500070		
J	Tada, Shohei; Otsuka, Fumito; Fujiwara, Kakeru; Moularas, Constantinos; Deligiannakis, Yiannis; Kinoshita, Yuki; Uchida, Sayaka; Honma, Tetsuo; Nishijima, Masahiko; Kikuchi, Ryuji				Nishijima, Masahiko/B-2094-2015; Tada, Shohei/L-2606-2015; Kikuchi, Ryuji/H-4255-2015	Nishijima, Masahiko/0000-0002-5143-7558; Tada, Shohei/0000-0001-6560-0806; Moularas, Constantinos/0000-0003-3292-0533; Kikuchi, Ryuji/0000-0001-5928-961X; Uchida, Sayaka/0000-0001-6018-564X; Fujiwara, Kakeru/0000-0001-5988-0290			Development of CO2-to-Methanol Hydrogenation Catalyst by Focusing on the Coordination Structure of the Cu Species in Spinel-Type Oxide Mg1-xCuxAl2O4								ACS CATALYSIS				10	24			15186	15194		10.1021/acscatal.0c02868				DEC 18 2020	2020	Dispersion of metallic Cu nanoparticles on a metal oxide support increases the number of exposed metallic Cu sites and/or Cu-support interfacial sites, resulting in good catalytic performance for CO2-to-methanol hydrogenation. However, the formation of highly dispersed Cu nanoparticles is challenging because they are easily sintered. Here, we studied Cu nanoparticle formation by a simple deposition-reduction technique using Cu-doped MgAl2O4 (Mg1-xCuxAl2O4). Mg(1-)xCu(x)Al(2)O(4) possessed the following three types of Cu2+ species: short O-Cu octahedrally coordinated [CuO6](s), elongated O-Cu octahedrally coordinated [CuO6](el), and tetrahedrally coordinated [CuO4](t). The former two are found in the inverse-spinel-type Mg1-xCuxAl2O4, while the other is found in the normal-spinel-type Mg1-xCuxAl2O4. Additionally, by focusing on the difference in the reducibility of the Cu2+ species, we clarified that their fraction is related to Cu loading. For low Cu loading (x < 0.3), Mg1-xCuxAl2O4 mainly contained the [CuO6](s) species. On the other hand, for high Cu loading (x = 0.3), the fraction of the [CuO6](el) and [CuO4](t) species increased. Notably, among the prepared catalysts, H-2-reduced Mg0.8Cu0.2Al2O4 (x = 0.2) had the largest number of exposed metallic Cu sites, resulting in its good catalytic performance. Hence, the H-2 reduction of [CuO6](s) is essential for forming metallic Cu nanoparticles on metal oxides.									0	0	0	0	0	0	0			2155-5435			WOS:000608850500071		
J	Zhang, Shuo; Gu, Songqi; Wang, Yu; Liang, Chao; Yu, Yi; Han, Ling; Zheng, Shun; Zhang, Nian; Liu, Xiaosong; Zhou, Jing; Li, Jiong								Spontaneous Delithiation under Operando Condition Triggers Formation of an Amorphous Active Layer in Spinel Cobalt Oxides Electrocatalyst toward Oxygen Evolution (vol 9, pg 7389, 2019)								ACS CATALYSIS				10	24			15195	15195		10.1021/acscatal.0c05080				DEC 18 2020	2020										0	0	0	0	0	0	0			2155-5435			WOS:000608850500072		
J	Gunathunge, Charuni M.; Li, Jingyi; Li, Xiang; Waegele, Matthias M.					Gunathunge, Charuni/0000-0003-1485-2469; Li, Jingyi/0000-0002-3580-7803			Surface-Adsorbed CO as an Infrared Probe of Electrocatalytic Interfaces (vol 10, pg 11700, 2020)								ACS CATALYSIS				10	24			15196	15196		10.1021/acscatal.0c05176				DEC 18 2020	2020										0	0	0	0	0	0	0			2155-5435			WOS:000608850500073		
J	Li, Lingxiao; Dong, Lin; Li, Didi; Guo, Yong; Liu, Xiaohui; Wang, Yanqin				Wang, Yanqin/A-6407-2010	Wang, Yanqin/0000-0002-5636-0617; Guo, Yong/0000-0002-5104-2732; Li, Lingxiao/0000-0002-5292-9968			Hydrogen-Free Production of 4-Alkylphenols from Lignin via Self-Reforming-Driven Depolymerization and Hydrogenolysis								ACS CATALYSIS				10	24			15197	15206		10.1021/acscatal.0c03170				DEC 18 2020	2020	Lignin is constructed from methoxylated phenylpropanoid with plenty of hydroxys and methoxys. Its conversion to valuable products is extremely attractive but especially challenging without additional hydrogen sources. Herein we report a hydrogen-free production of 4-alkylphenols directly from native lignin via self-reforming-driven depolymerization and hydrogenolysis over Pt/NiAl2O4. This is the first example of acquiring 4-alkylphenols from native lignin. Using this strategy, high yields of 4-alkylphenols, 17.3 wt %, were obtained from birch lignin. Reaction pathway and mechanism studies revealed that this strategy initiates from the reforming of aliphatic hydroxys, followed by the cleavage of C-O linkages, and ends via demethoxylation over Pt/NiAl2O4. Moreover, the subsequent aqueous phase reforming of the as-formed methanol accelerates the whole process. This strategy realizes the one-pot production of 4-alkylphenols from lignin by fully utilizing the structural hydrogen in lignin and H2O, providing a low-cost and safe method of lignin valorization.									5	0	0	0	1	0	5			2155-5435			WOS:000608850500074		
J	Zhao, Tonghui; Wang, Guangjin; Gong, Mingxing; Xiao, Dongdong; Chen, Yi; Shen, Tao; Lu, Yun; Zhang, Jian; Xin, Huolin; Li, Qing; Wang, Deli				Xin, Huolin L./E-2747-2010	Xin, Huolin L./0000-0002-6521-868X			Self-Optimized Ligand Effect in L1(2)-PtPdFe Intermetallic for Efficient and Stable Alkaline Hydrogen Oxidation Reaction								ACS CATALYSIS				10	24			15207	15216		10.1021/acscatal.0c03938				DEC 18 2020	2020	It is of paramount importance to explore high efficient and stable electrocatalysts toward anodic hydrogen oxidation reaction (HOR) in anion exchange membrane fuel cells. Herein, a new class of ternary (Pt0.9Pd0.1)(3)Fe intermetallic is developed with excellent performance toward alkaline HOR. Specifically, the Pd-substitution facilitates the formation of L1(2)-Pt3Fe intermetallic at a lower annealing temperature. Electrochemical analysis and density functional theory calculations indicate that the in-situ formed interstitial alloying PdHx during the electrochemical cycle widens the d-band structure of (Pt0.9Pd0.1)(3)Fe and shifts downward the d-band center toward the Fermi level. The optimized ligand effect from PdHx gives rise to the encouraging activity for alkaline HOR. Meanwhile, a stepby-step monitoring technique and ex situ CO-stripping voltammetry jointly demonstrate that ordered atoms' arrangement of (Pt0.9Pd0.1)(3)Fe intermetallic contributes to stabilize the local coordination environment and enables the maintenance of the ligand effect from the in situ formed Fe/Fe(OH)(x) heterostructure. Negligible decay in electrochemical surface areas of (Pt0.9Pd0.1)(3)Fe intermetallic after a given accelerated durability test confirms the significant advantage in stability over Pt3Fe alloy. This work sheds light on the significance of ligand effects optimization and real-time tracing of the catalytic process to the structure-activity relationship establishment and subsequent catalyst designs.									5	0	0	0	0	0	5			2155-5435			WOS:000608850500075		
J	Miao, Gai; Shi, Lei; Zhou, Zhimin; Zhu, Lijun; Zhang, Yanfei; Zhao, Xinpeng; Luo, Hu; Li, Shenggang; Kong, Lingzhao; Sun, Yuhan					li, sheng gang/0000-0002-5173-0025; kong, ling zhao/0000-0003-1678-1473			Catalyst Design for Selective Hydrodeoxygenation of Glycerol to 1,3-Propanediol								ACS CATALYSIS				10	24			15217	15226		10.1021/acscatal.0c04167				DEC 18 2020	2020	Biomass-derived glycerol is an ideal feedstock for replacing fossil resources in manufacturing propanediols (PDOs) via selective hydrodeoxygenation (HDO) because of the high atomic economy. However, it remains a great challenge to design a competitive HDO catalyst for selectively converting glycerol into 1,3-PDO owing to the higher thermodynamic stability of 1,2-PDO. In this work, theoretical analysis and first principles calculations were adopted for the design and development of an efficient HDO catalyst. The designed Pt/W/beta catalyst has low Pt and W loadings, and exhibits high performance in the HDO reaction with glycerol conversion (84.2%), 1,3-PDO selectivity (46.1%), and total C-3 alcohol selectivity (>90%) under mild reaction conditions. Furthermore, experimental structure-performance relationship of the HDO catalyst was found to be consistent with our first principles prediction, confirming the important role of the interfacial structure in the HDO reaction.									4	0	0	0	0	0	4			2155-5435			WOS:000608850500076		
J	Liu, Chang; Su, Junjie; Liu, Su; Zhou, Haibo; Yuan, Xiaohong; Ye, Yingchun; Wang, Yu; Jiao, Wenqian; Zhang, Lin; Lu, Yiqing; Wang, Yangdong; He, Heyong; Xie, Zaiku					Wang, Yu/0000-0001-7216-327X			Insights into the Key Factor of Zeolite Morphology on the Selective Conversion of Syngas to Light Aromatics over a Cr2O3/ZSM-5 Catalyst								ACS CATALYSIS				10	24			15227	15237		10.1021/acscatal.0c03658				DEC 18 2020	2020	One-step conversion of syngas to aromatics (STA) over an oxide-zeolite bifunctional catalyst is promising as an alternative route for aromatic production. Control of aromatic distribution and enhancement of benzene, toluene, and xylene (BTX) selectivity are still a big challenge. Decoupling the complex reaction network, the relative activity of aromatization and alkylation on ZSM-5 determines the aromatic distribution. Herein, the STA reaction was studied over Cr2O3/ZSM-5 to reveal the influence of the zeolite morphology parameters on aromatic distribution. Using the "substitution ratio of aromatic ring" SC9+/A to reflect the relative rate of alkylation to aromatization, the linear dependence of SC9+/A on the morphology parameter (1/b) of ZSM5 was revealed. The methodology for control of aromatic distribution by altering the crystal size of ZSM-5 along the b-axis is then proposed. By further enhancing the aromatization activity via ion exchange of Zn to ZSM-5, a bifunctional catalyst showing a high BTX space time yield of 2.47 mmol g(-1) h(-1) (on carbon base) with 49.1% BTX fraction is developed.									1	0	0	0	0	0	1			2155-5435			WOS:000608850500077		
J	Iijima, Go; Yamaguchi, Hitoshi; Inomata, Tomohiko; Yoto, Hiroaki; Ito, Miho; Masuda, Hideki								Methanethiol SAMs Induce Reconstruction and Formation of Cu+ on a Cu Catalyst under Electrochemical CO2 Reduction								ACS CATALYSIS				10	24			15238	15249		10.1021/acscatal.0c04106				DEC 18 2020	2020	Cu electrode-based electrochemical CO2 reduction using renewable energy is a promising method for conversion of CO2 to useful compounds such as methane, ethylene, and ethanol. Heteroatom-doped and/or -derived Cu as oxide-derived Cu has been investigated in context of development of a stable catalyst with high selectivity, whereas the role of heteroatoms is not yet well understood. It is not known whether heteroatoms act as a moiety of the catalyst or simply induce reconstruction of the catalyst. This work is an investigation of the role of the heteroatom in electrocatalytic CO2 reduction with a Cu electrode modified with methanethiol monolayers (MT-Cu), which is able to distinguish the presence of heteroatom contamination originating from electrolyte or air. Controlled potential electrolysis of CO2 using an MT-Cu electrode at -1.8 V at Ag/AgCl exhibits greater selectivity for C-2 products than an unmodified polycrystalline Cu electrode (bare Cu). On the other hand, a sulfur-modified Cu (S-Cu) electrode predominantly generates formate as a CO2 reduction product. In an investigation of the mechanism, an in situ attenuated total reflection surface-enhanced infrared absorption spectroscopy instrument is used as a powerful surface analyzer. Scanning electron microscopy, grazing-incidence wideangle X-ray scattering (GIWAXS), and X-ray spectroscopy (XPS) are also employed in the investigation. The spectroscopic data show that reconstruction and formation of Cu+ on the Cu surface occur at negative potential greater than -1.4 V vs Ag/AgCl by electrochemical reduction of methanethiol monolayers. DFT calculations are also performed under conditions close to the experimental conditions of electrical bias and aqueous electrolyte. The results indicate that a roughened surface is favorable for generating C-2 products. In addition, the Cu+ moiety promotes generation of C-2 products, demonstrating that the doped heteroatom plays a crucial role in electrochemical CO2 reduction.									0	0	0	0	0	0	0			2155-5435			WOS:000608850500078		
J	Cao, Thomas C.; Cooksy, Andrew L.; Grotjahn, Douglas B.					Cooksy, Andrew/0000-0002-2794-4269			Origins of High Kinetic (E)-Selectivity in Alkene Isomerization by a CpRu(PN) Catalyst: a Combined Experimental and Computational Approach								ACS CATALYSIS				10	24			15250	15258		10.1021/acscatal.0c03497				DEC 18 2020	2020	The alkene isomerization catalyst CpRu(kappa(2)-PN)(CH3CN)](+)[PF6](-) (Ru(acn)) is valued for its high activity and high kinetic selectivity for forming and reacting with (E)-alkenes, but a mechanistic study addressing such selectivity is needed. Here, time- and temperature-dependent NMR spectroscopic studies reveal alkene complexes that were missed when lower substrate-tocatalyst ratios were used. To aid in rigorous comparison of the experiment with theory, but-1-ene and isomers were used as the simplest isomerizable alkenes, and both the fast reaction of but-1-ene to form (E)-but-2-ene and the very slow reaction of (Z)-but-2-ene were performed. Temperature-dependent rate constants were obtained from fits to the time-dependent concentration profiles. The resulting Arrhenius activation energies allow comparison to a computational model. Density functional theory (DFT) calculations of the butene isomerization mechanism considered several pathways. Binding of the butene to the catalyst in an exo-orientation is predicted to be the initial step of the preferred pathway for forming but-2-ene, with the E isomer favored over the Z by virtue of lower steric interactions while bound to the catalyst. Experimental observation of the butene-catalyst complex establishes that the rate-determining step precedes formation of the but-2ene-catalyst complex, and DFT calculations identify breaking of the Ru-N bond with formation of a weaker agostic interaction of an allylic C-H and torsion about the Ru-P bond in a key allylic intermediate as close competitors for the rate-determining step. Experimental values for selected thermodynamic parameters of the but-1-ene isomerization were also obtained.									0	0	0	0	0	0	0			2155-5435			WOS:000608850500079		
J	Kim, Alexia N.; Stoltz, Brian M.					Kim, Alexia/0000-0002-4060-8892			Recent Advances in Homogeneous Catalysts for the Asymmetric Hydrogenation of Heteroarenes								ACS CATALYSIS				10	23			13834	13851		10.1021/acscatal.0c03958				DEC 4 2020	2020	The asymmetric hydrogenation of heteroarenes has recently emerged as an effective strategy for the direct access to enantioenriched, saturated heterocycles. Although several homogeneous catalyst systems have been extensively developed for the hydrogenation of heteroarenes with high levels of chemo- and stereoselectivity, the development of mild conditions that allow for efficient and stereoselective hydrogenation of a broad range of substrates remains a challenge. This Perspective highlights recent advances in homogeneous catalysis of heteroarene hydrogenation as inspiration for the further development of asymmetric hydrogenation catalysts, and addresses underdeveloped areas and limitations of the current technology.									16	0	0	0	7	0	16			2155-5435			WOS:000598140200008	34567830	
J	Lai, Rui; Cui, Qiang				Lai, Rui/AAW-9484-2021	Lai, Rui/0000-0003-1300-8039			What Does the Bronsted Slope Measure in the Phosphoryl Transfer Transition State?								ACS CATALYSIS				10	23			13932	13945		10.1021/acscatal.0c03764				DEC 4 2020	2020	The structural and energetic features of phosphate and phosphonate hydrolysis in protein phosphatase-1 (PP1) and water are studied using quantum mechanical (QM) cluster models. The calculations are able to reproduce observed kinetic isotope effects and capture several key trends in the experimental Brmnsted plots: the (beta)lg values are rather different for phosphate and phosphonate ester hydrolysis in solution but are similar in PP1. Detailed analyses of the structures, charge distributions, and bond orders of computed transition states support the general conclusion from experimental study that phosphoryl transfer transition states are different for the two classes of substrates in solution but similar in PP1. On the other hand, the microscopic models also highlight notable differences between the phosphate and phosphonate transition states, which are manifested in not only structure but also kinetic isotope effects. Overall, we find that while beta(lg)/beta(EQ,lg) generally correlates with the partial charge on leaving group oxygen and the fractional bond order of the breaking P-O-lg bond, the precise mapping between beta(lg)/beta(EQ,lg) and P-O-lg bond order in the transition state is difficult due largely to the crosstalk between breaking and forming P-O bonds. Therefore, in further support of previous analyses of the limitations of free energy relations, our results suggest that while the free energy relation is a valuable tool for probing the nature of the transition state, a quantitative mapping of beta(lg) and beta(lg)/beta(EQ,lg )values to structure or charge in the transition state should be conducted with great care.									0	0	0	0	0	0	0			2155-5435			WOS:000598140200017	34567831	
J	Dorn, Rick W.; Cendejas, Melissa C.; Chen, Kuizhi; Hung, Ivan; Altvater, Natalie R.; McDermott, William P.; Gan, Zhehong; Hermans, Ive; Rossini, Aaron J.				Hung, Ivan/D-8301-2018; Rossini, Aaron/E-6396-2012	Hung, Ivan/0000-0001-8916-739X; Chen, Kuizhi/0000-0002-9853-7070; Rossini, Aaron/0000-0002-1679-9203			Structure Determination of Boron-Based Oxidative Dehydrogenation Heterogeneous Catalysts With Ultrahigh Field 35.2 T B-11 Solid-State NMR Spectroscopy								ACS CATALYSIS				10	23			13852	13866		10.1021/acscatal.0c03762				DEC 4 2020	2020	Boron-based heterogeneous catalysts, such as hexagonal boron nitride (h-BN) as well as supported boron oxides, are highly selective catalysts for the oxidative dehydrogenation (ODH) of light alkanes to olefins. Previous catalytic measurements and molecular characterization of boron-based catalysts by B-11 solid-state NMR spectroscopy and other techniques suggest that oxidized/hydrolyzed boron clusters are the catalytically active sites for ODH. However, B-11 solid-state NMR spectroscopy often suffers from limited resolution because boron-11 is an I = 3/2 half-integer quadrupolar nucleus. Here, ultrahigh magnetic field (B-0 = 35.2 T) is used to enhance the resolution of B-11 solid-state NMR spectra and unambiguously determine the local structure and connectivity of boron species in h-BN nanotubes used as an ODH catalyst (spent h-BNNT), boron-substituted MCM-22 zeolite (B-MWW), and silica-supported boron oxide (B/SiO2) before and after use as an ODH catalyst. One-dimensional direct excitation B-11 NMR spectra recorded at B-0 = 35.2 T are near isotropic in nature, allowing for the easy identification of all boron species. Two-dimensional (2D) H-1-B-11 heteronuclear correlation NMR spectra aid in the identification of boron species with B-OH functionality. Most importantly, 2D B-11 dipolar double-quantum single-quantum homonuclear correlation NMR experiments were used to unambiguously probe boron-boron connectivity within all heterogeneous catalysts. These experiments are practically infeasible at lower, more conventional magnetic fields due to a lack of resolution and reduced NMR sensitivity. The detailed molecular structures determined for the amorphous oxidized/hydrolyzed boron layers on these heterogeneous catalysts will aid in the future development of next-generation ODH catalysts.									7	0	0	0	0	0	7			2155-5435			WOS:000598140200009	34413990	
J	Uno, Hiroto; Kawai, Koki; Shiro, Motoo; Shibata, Norio				Shibata, Norio/A-9628-2008	Shibata, Norio/0000-0002-3742-4064			Modular Synthesis of Medium-Sized Fluorinated and Nonfluorinated Heterocyclic Lactones by Sequential CN-Bond-Cleaving Ring Expansion under Pd Catalysis								ACS CATALYSIS				10	23			14117	14126		10.1021/acscatal.0c03927				DEC 4 2020	2020	Fluoro-functionalized heterocycles and medium-sized heterocycles are both attractive skeletons in medicinal chemistry. However, the construction of medium-sized fluoro-functionalized heterocycles remains unexplored. Their synthesis represents a formidable challenge due to the unfavorable entropic and enthalpic factors that arise from medium-sized rings and the unexpected properties induced by fluorinated groups. Here, we describe an efficient method for the preparation of highly functionalized gem-difluoromethylene N-heterocyclic lactones with 9- to 11-membered rings in a sequential CN-bond-cleaving ring-expansion process using difluoro-oxindoles, various zwitterion precursors, and a Pd catalyst. This sequential CN-cleaving expansion process was extended to synthesize nonfluorinated, medium-sized heterocycles with an a-keto-lactone moiety using isatin derivatives. Additionally, monofluorinated and nonfluorinated oxindoles were transformed into the corresponding medium-sized heterocyclic lactones using this protocol. The key for this transformation is the cleavage of the unreactive amide CN bond, which is smartly activated by the incorporation of two neighboring electron-withdrawing groups assisted with the nucleophilic attack of a Pd- coordinated zwitterion. The site-selective functionalization of a series of heterocyclic products was demonstrated to show their synthetic utility. Mechanistic details of the sequential cleavage/expansion process were proposed based on liquid chromatography-mass spectrometry (LC-MS) analyses.									12	0	0	0	1	0	12			2155-5435			WOS:000598140200032		
J	Li, Xiaowei; Zhao, Yan				Zhao, Yan/A-4827-2011	Zhao, Yan/0000-0003-1215-2565; Li, Xiaowei/0000-0001-9479-4857			Synthetic Glycosidase Distinguishing Glycan and Glycosidic Linkage in Its Catalytic Hydrolysis								ACS CATALYSIS				10	23			13800	13808		10.1021/acscatal.0c04038				DEC 4 2020	2020	Selective hydrolysis of carbohydrates is vital to the processing of these molecules in biology but has rarely been achieved with synthetic catalysts. The challenge is especially difficult because the catalyst needs to distinguish the inversion of a single hydroxyl and the alpha or beta glycosidic bonds that join monosaccharide building blocks. Here, we report synthetic glycosidase prepared through molecular imprinting within a cross-linked micelle. The nanoparticle catalyst resembles natural enzymes in dimension, water solubility, and a hydrophilic/hydrophobic surface-core topology. Its boronic acid functionalized active site binds its targeted glycoside substrate and an acid cofactor simultaneously, with the acidic group in close proximity to the exocyclic glycosidic oxygen. The hydrophobically anchored acid cofactor is tunable in acidity and causes selective cleavage of the targeted glycoside in mildly acidic water. Selectivity for both the glycan and the alpha/beta glycosidic bond can be rationally designed through the molecular imprinting process.									5	0	0	0	2	0	5			2155-5435			WOS:000598140200004	34123483	
J	Bose, Ishani; Zhao, Yan				Zhao, Yan/A-4827-2011	Zhao, Yan/0000-0003-1215-2565			pH-Controlled Nanoparticle Catalysts for Highly Selective Tandem Henry Reaction from Mixtures								ACS CATALYSIS				10	23			13973	13977		10.1021/acscatal.0c03468				DEC 4 2020	2020	Nature has a remarkable ability to perform selective transformation of complex biological mixtures into desired products using enzymatic catalysts. We report the preparation of nanoparticle catalysts through molecular imprinting within cross-linked micelles. These catalysts were highly selective for their targeted substrates and could selectively hydrolyze less reactive acetals over more reactive ones even under basic conditions. Their catalytic activity and selectivity were tunable through rational post-modification of the active site. These properties enabled the NO2 nanoparticle catalysts to produce the desired beta-nitro alcohol from a four-component acetal mixture in a tandem deprotection/Henry reaction that required incompatible acidic and basic catalysts in the two steps.									5	0	0	0	3	0	5			2155-5435			WOS:000598140200021	34094653	
