PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Gayen, Pralay; Saha, Sulay; Bhattacharyya, Kaustava; Ramani, Vijay K.				Saha, Sulay/AAU-7937-2021	Saha, Sulay/0000-0002-5201-5349; Gayen, Pralay/0000-0002-3270-1878			Oxidation State and Oxygen-Vacancy-Induced Work Function Controls Bifunctional Oxygen Electrocatalytic Activity								ACS CATALYSIS				10	14			7734	7746		10.1021/acscatal.0c01541				JUL 17 2020	2020	Developing highly active oxygen evolution and reduction reaction (OER/ORR) bifunctional electrocatalysts is key to multiple technologies, including regenerative fuel cells and metal-air batteries. To this end, we have investigated structure-activity relationships in Pb2Ru2O7-x having pyrochlore structure by tuning the structural oxygen vacancy (O-vac) and metal oxidation states. Increase in O-vac with temperature boosts the ORR. activity by facilitating molecular oxygen dissociation via decrease in work function. O-vac formation is accompanied by lowering of the Ru(V)/Ru(IV) ratio due to charge-compensation which leads to decreased OER activity. Air-annealing of Pb2Ru2O7-x accelerates the formation of O-vac in comparison to Ar-annealing since atmospheric oxygen facilitates the reduction and phase-segregation of Ru from Pb2Ru2O7-x as RuO2. A maximum bifunctionality index and specific bifunctionality index of 0.69 V and 274.0 mu A/cm(BET)(2), respectively, are observed for pristine Pb2Ru2O7-x However, the activity is skewed toward OER for pristine Pb2Ru2O7-x creating an asymmetric bifunctional property which is not desirable for practical applications. To reduce the asymmetric behavior, pristine and air-annealed Pb2Ru2O7-x samples at 700 degrees C are physically mixed which yields a higher symmetric OER/ORR activity (vertical bar Delta i(OER(eta = 0.2.5 V)-ORR(eta = -0.45) (specific)(V))vertical bar: pristine = 0.25 mA/cm(BET)(2) , Air-700 degrees C = 0.20 mA/cm(BET)(2), physical mixture = 0.037 mA/cm(BET)(2)). The inverse OER/ORR relationship in Pb2Ru2O7-x is attributed to the presence of an optimal ratio of 0.75 for Ru(V)/Ru(IV) and O-vac/O-lattice which provides symmetric bifunctional activity essential in electrochemical devices. An increase in Ru(V)/Ru(IV) ratio in pristine Pb2Ru2O7-x with no detectable Ru dissolution in the electrolyte observed subsequent to a 5-h OER hold-test, confirming high stability.									16	0	0	0	1	0	16			2155-5435			WOS:000551549800024		
J	Courtois, Carla; Eder, Moritz; Kollmannsberger, Sebastian L.; Tschurl, Martin; Walenta, Constantin A.; Heiz, Ueli					Heiz, Ulrich/0000-0002-9403-1486; Walenta, Constantin A./0000-0001-9879-5101; Eder, Moritz/0000-0002-6958-6949			Origin of Poisoning in Methanol Photoreforming on TiO2(110): The Importance of Thermal Back-Reaction Steps in Photocatalysis								ACS CATALYSIS				10	14			7747	7752		10.1021/acscatal.0c01615				JUL 17 2020	2020	Alcohol photoreforming on titania represents a perfect model system for elucidating fundamental processes in the heterogeneous photocatalysis of semiconductors. One important but open question is the origin of poisoning during the photoreaction of primary alcohols on a bare, reduced rutile TiO2(110) crystal under ultrahigh vacuum conditions. By comparing the photocatalytic properties of methanol and 2-methyl-2-pentanol, it is demonstrated that the fading activity in methanol photoreforming does not originate from the often-assigned increase of trap states for photon-generated charge carriers. Instead, we attribute the apparent catalyst poisoning to an increased rate of thermal back reactions, particularly to that of the photochemical oxidation step. While overall back reactions are generally considered in photocatalysis, back reactions of individual steps are largely neglected so far. Our work shows that their inclusion in the reaction scheme is inevitable for the comprehensive modeling of photocatalytic processes.									2	0	0	0	0	0	2			2155-5435			WOS:000551549800025		
J	Li, Luyan; Yang, Weijie; Yang, Qjhao; Guan, Quoqiao; Lu, Junling; Yu, Shu-Hong; Jiang, Hai-Long				Jiang, Hai-Long/B-2995-2011; Lu, Junling/D-7644-2018; Yang, Weijie/N-8956-2018	Jiang, Hai-Long/0000-0002-2975-7977; Lu, Junling/0000-0002-2607-6869; Yang, Weijie/0000-0002-0232-1129			Accelerating Chemo- and Regioselective Hydrogenation of Alkynes over Bimetallic Nanoparticles in a Metal-Organic Framework								ACS CATALYSIS				10	14			7753	7762		10.1021/acscatal.0c00177				JUL 17 2020	2020	Selective semihydrogenation of alkynes has been a long-term and significant target, yet it remains a great challenge. Herein, bimetallic nanoparticles in a metal-organic framework (MOF), i.e., CuPd@ZIF-8 composite, featuring a cubic CuPd core and a porous ZIF-8 shell, have been rationally fabricated for this end. Given the unique physicochemical properties, the Cu nanocubes can not only convert solar energy into heat to accelerate the reaction but also serve as the seed for in situ formation of Pd nanoparticles (NPs) on their external surface to regulate the chemoselectivity of Pd active sites. The additional growth of the MOF shell is helpful to stabilize the CuPd core and offer regioselectivity via the steric hindrance effect. Ammonia borane provides active hydrogen species to significantly boost the hydrogenation and ensure the high selectivity. As a result, the CuPd@MOF exhibits high efficiency, featuring a turnover frequency (TOF, 6799 min(-1)) of 5-10(5) times higher than that in previous reports, and high chemo- and regioselectivity toward the semihydrogenation of alkynes, in the presence of NH3BH3 as a hydrogen source, under visible-light irradiation at ambient temperature.									16	0	0	0	0	0	15			2155-5435			WOS:000551549800026		
J	Xie, Chao; Song, Jinliang; Hua, Manli; Hu, Yue; Huang, Xin; Wu, Haoran; Yang, Guanying; Han, Buxing					Song, Jinliang/0000-0001-9573-600X			Ambient-Temperature Synthesis of Primary Amines via Reductive Amination of Carbonyl Compounds								ACS CATALYSIS				10	14			7763	7772		10.1021/acscatal.0c01872				JUL 17 2020	2020	Efficient synthesis of primary amines via low-temperature reductive amination of carbonyl compounds using NH3 and H-2 as the nitrogen and hydrogen resources is highly desired and challenging in the chemistry community. Herein, we employed naturally occurring phytic acid as a renewable precursor to fabricate titanium phosphate (TiP)-supported Ru nanocatalysts with different reduction degrees of RuO2 (Ru/TiP-x, x represents the reduction temperature) by combining ball milling and moltensalt processes. Very interestingly, the obtained Ru/TiP-100 had good catalytic performance for the reductive amination of carbonyl compounds at ambient temperature, resulting from the synergistic cooperation of the support (TiP) and the Ru/RuO2 with a suitable proportion of Ru-0 (52%). Various carbonyl compounds could be efficiently converted into the corresponding primary amines with high yields. More importantly, the conversion of other substrates with reducible groups could also be achieved at ambient temperature. Detailed investigations indicated that the partially reduced Ru and the support (TiP) were indispensable. The high activity and selectivity of Ru/TiP-100 catalyst originates from the relatively high acidity and the suitable electron density of metallic Ru-0.									10	0	0	0	1	0	10			2155-5435			WOS:000551549800027		
J	Attias, Ran; Chae, Munseok S.; Dlugatch, Ben; Oliel, Matan; Goffer, Yosef; Aurbach, Doron								The Role of Surface Adsorbed Cl- Complexes in Rechargeable Magnesium Batteries								ACS CATALYSIS				10	14			7773	7784		10.1021/acscatal.0c01956				JUL 17 2020	2020	Most electrolyte solutions supporting highly reversible Mg deposition/dissolution contain chlorides. These come as charged or neutral complex species, frequently as Mg-based complex ions, and Lewis-base anions. The electroactive species are usually comprised also of solvent molecules and chlorides as ligands. Numerous studies had shown the critical role of Cl-based species on the electrochemical reaction kinetics, deposition and dissolution overpotentials, electrocrystallization morphology, and many other imperative aspects of the electrochemical responses. Only very few, quite exotic and not fully studied, Cl-free electrolyte solutions have been reported to maintain reversible Mg deposition. Over the years, several compelling theories have been proposed to explain the decisive role of the Cl-containing species on the electrochemical reaction mechanisms during magnesium deposition and dissolution. The role of chlorine-based species in intercalation processes of Mg ions into crystalline hosts was seldom pursued, though. Interestingly, it appears that the Chevrel phase (CP) MgxMo6S8, the main benchmarking Mg intercalation compound, does not intercalate Mg in Cl-free solutions at room temperature (RT). This was established over and again during past decades and recently had been corroborated over a large set of experiments in our lab. Herein, we reveal, via experimental work, that Cl-based species also have a critical role in the electrochemical processes of intercalation. In this work, we studied the function of these during the course of the intercalation process of Mg ions into CP electrodes. We demonstrate that the intercalation process is extremely sluggish, to the point of nonexistent, from Cl-free electrolyte solutions. Quite remarkably, the addition of chlorine-comprising species opens the door to facile magnesium intercalation. On the basis of the numerous experimental results, we suggest a detailed Mg intercalation mechanism into CP. The proposed mechanism emphasizes the importance of the Cl-based species on the charge transfer process across the solid/solution interface. We propose that surface absorbed Cl-containing complexes reduce the activation energy for the interfacial charge transfer stage involving the transport of Mg ions from the solution to the crystalline phase and vice versa. We also propose a relatively simple manner to alleviate the intercalation impediment of Cl-free electrolyte solutions by the cathode's chemical or electrochemical pretreatment. This project has both scientific and applicative significance and may open a hatch for the future development of practical rechargeable Mg batteries (RMBs).									8	1	0	0	0	0	9			2155-5435			WOS:000551549800028		
J	Mao, Ying; Wang, Zehua; Wang, Gang; Zhao, Ran; Kan, Linglong; Pan, Xiaoguang; Liu, Lei					liu, lei/0000-0002-0839-373X			Redox Deracemization of Tertiary Stereocenters Adjacent to an Electron-Withdrawing Group								ACS CATALYSIS				10	14			7785	7791		10.1021/acscatal.0c02486				JUL 17 2020	2020	A one-pot redox deracemization of tertiary stereocenters adjacent to an electron-withdrawing group has been reported. By using a sequential redox process consisting of DDQ-catalyzed MnO2 oxidation and asymmetric transfer hydrogenation, efficient deracemization proceeded with high levels of chemo- and enantioselectivities, enabling asymmetric access to tertiary stereocenters bearing diverse electron-withdrawing groups including perfluoroalkyl, cyano, and ester moieties, which are otherwise difficult to synthesize.									6	0	0	0	1	0	6			2155-5435			WOS:000551549800029		
J	Martin, Johannes; Eyselein, Jonathan; Grams, Samuel; Harder, Sjoerd					Mai, Jonathan/0000-0003-0766-3918			Hydrogen Isotope Exchange with Superbulky Alkaline Earth Metal Amide Catalysts								ACS CATALYSIS				10	14			7792	7799		10.1021/acscatal.0c01359				JUL 17 2020	2020	Heavier alkaline earth (Ae) metal amide complexes hydrogen isotope exchange (HIE). The activities for D/H exchange Ae(NR2)(2) (Ae = Ca, Sr, Ba) were found to be highly active catalysts for between C6D6 and H-2 strongly increase with metal size (Ca < Sr < Ba) and with amide bulk: N(SiMe3)(2) < N(DIPP)(SiiPr(3))< N(SiiPr(3))(2), DIPP = 2,6-diisopropylphenyl. At 120 degrees C and pressures of 10-50 bar, no hydrogenation side-products are produced, and TONs of 205 and TOFs of 268, competitive with those for precious metal catalysts, have been achieved. The reverse H/D exchange between C6H6 and D-2 is even faster by a factor 1.5-2. Substrates also include a range of substituted arenes. Alkyl-substituted aromatic rings are preferably deuterated in acidic benzylic positions, and this tendency increases with the number of alkyl-substituents. Although unactivated (sp(3))C-H units could not be deuterated, the (sp(3))Si-H function in primary, secondary, and tertiary alkylsilanes could be converted. Two different pathways for C6H6/D-2 isotope exchange have been evaluated by DFT calculations: (A) a deprotonation/protonation mechanism and (B) direct nucleophilic aromatic substitution. Although the exact nature of the catalyst(s) is unclear, the first step is the conversion of Ae(NR2)(2) with D-2 into R(2)NAeD which can aggregate to larger clusters. Energy profiles with model catalysts (iPr(3)Si)(2)NAeD and [(Me3Si)(2)NAeD](2) (Ae = Ca or Ba) show that the direct nucleophilic aromatic substitution is the most likely mechanism for deuteration of arenes. The key to this unusual reaction is the initial formation of a pi-arene center dot center dot center dot Ae complex which is followed by the generation of an intermediate with a Meisenheimer anion. Heavier Ae metal amide complexes are, despite the lack of partially filled d-orbitals for substrate activation, potent catalysts for HIE.									8	0	0	0	1	0	8			2155-5435			WOS:000551549800030		
J	He, Xin; Looker, Benjamin G.; Dinh, Kimberly T.; Stubbs, Amanda W.; Chen, Tianyang; Meyer, Randall J.; Serna, Pedro; Roman-Leshkov, Yuriy; Lancaster, Kyle M.; Dinca, Mircea				He, Xin/D-5599-2019; Roman-Leshkov, Yuriy/E-1387-2014	He, Xin/0000-0001-8461-8868; Stubbs, Amanda/0000-0002-5539-273X; Chen, Tianyang/0000-0003-3142-8176; Roman-Leshkov, Yuriy/0000-0002-0025-4233; Dinca, Mircea/0000-0002-1262-1264			Cerium(IV) Enhances the Catalytic Oxidation Activity of Single-Site Cu Active Sites in MOFs								ACS CATALYSIS				10	14			7820	7825		10.1021/acscatal.0c02493				JUL 17 2020	2020	The rates of catalytic oxidation of cyclohexane and CO are 4 and 20 times higher, respectively, with Cu supported on a cerium-based metal-organic framework (MOF) than on the structurally analogous zirconium material. Both Ce- and Zr-based copper catalysts feature uncommon three-coordinate Cu-II sites bearing different nuclearities, as determined by Cu K-edge extended X-ray absorption fine structure analysis. These results offer molecular-level understanding of the metal-support interface in MOF catalysts and establish correlations with the more established literature on zirconia- and ceria-supported heterogeneous catalysis.									6	0	1	0	0	0	7			2155-5435			WOS:000551549800033		
J	Vijay, Sudarshan; Gauthier, Joseph A.; Heenen, Hendrik H.; Bukas, Vanessa J.; Kristoffersen, Henrik H.; Chan, Karen				Chan, Karen/C-2637-2019; Heenen, Hendrik Helge/D-1361-2019; Kristoffersen, Henrik Hogh/I-2019-2018; Bukas, Vanessa Jane/C-5044-2019	Chan, Karen/0000-0002-6897-1108; Heenen, Hendrik Helge/0000-0003-0696-8445; Kristoffersen, Henrik Hogh/0000-0001-6943-0752; Gauthier, Joseph/0000-0001-9542-0988; Bukas, Vanessa Jane/0000-0002-0105-863X			Dipole-Field Interactions Determine the CO2 Reduction Activity of 2D Fe-N-C Single-Atom Catalysts								ACS CATALYSIS				10	14			7826	7835		10.1021/acscatal.0c01375				JUL 17 2020	2020	Iron-nitrogen-doped graphene (FeNC) has emerged as an exciting earth-abundant catalyst for electrochemical CO2 reduction (CO2R). However, standard theoretical approaches based on density functional theory (DFT) suggest complete poisoning of the active sites and are unable to rationalize the experimentally observed dramatic pH dependence and Tafel slopes, which have a critical impact on the electrocatalytic activity. In this work, we overcome these challenges through a rigorous theoretical investigation of FeNC single-atom catalysts using a combination of several state-of-the-art methods: hybrid functionals, continuum solvation, and potential-dependent electrochemical reaction energetics. Our model shows dipole-field interactions in CO2 adsorption to determine the overall activity, which resolves the contentious origin of experimentally observed pH dependence and rationalizes differences in activity and Tafel slopes among different samples in experimental work. A critical conclusion of our study is that single-atom catalysts can be tuned for electrocatalytic activity not only through the traditionally considered binding energies but also through the corresponding surface dipole moment of rate-determining surface intermediates. Our presented methodology paves the way for accurate mechanistic studies as well as the computational catalyst design of general single-atom catalysts.									14	0	0	0	1	0	14			2155-5435			WOS:000551549800034		
J	Wehrmann, Matthias; Elsayed, Eslam M.; Koebbing, Sebastian; Bendz, Laura; Lepak, Alexander; Schwabe, Johannes; Wierckx, Nick; Bange, Gert; Klebensberger, Janosch				Wierckx, Nick/ABA-7239-2020; Bange, Gert/AAB-3734-2021	Wierckx, Nick/0000-0002-1590-1210; Klebensberger, Janosch/0000-0003-2740-3769; Kobbing, Sebastian/0000-0002-4606-4961			Engineered PQQ-Dependent Alcohol Dehydrogenase for the Oxidation of 5-(Hydroxymethyl)furoic Acid								ACS CATALYSIS				10	14			7836	7842		10.1021/acscatal.0c01789				JUL 17 2020	2020	Furan-2,5-dicarboxylic acid (FDCA) is a bio-based platform chemical with the potential to replace terephthalic acid in the production of polymers. A critical step for enzymatic and whole-cell production of FDCA from 5-(hydroxymethyl)furfural (HMF) is the transformation of 5-(hydroxymethyl)furoic acid (HMFA) into 5-formylfuroic acid (FFA). Here, we establish periplasmic pyrroloquinoline quinone (PQQ)-dependent alcohol dehydrogenases (ADHs) as biocatalytic tools for the oxidation of HMFA, HMF, and 5-formylfurfural (FFF). Further, we identify several amino acid residues including the "lid loop" of the substrate channel as promising targets for future engineering steps toward a fully periplasmic oxidation pathway to FDCA.									3	0	0	0	0	0	3			2155-5435			WOS:000551549800035		
J	Paiva, Telmo O.; Torbensen, Kristian; Patel, Anisha N.; Anne, Agnes; Chovin, Arnaud; Demaille, Christophe; Bataille, Laure; Michon, Thierry				Patel, Anisha/B-6867-2013	Patel, Anisha/0000-0002-4914-5062			Probing the Enzymatic Activity of Individual Biocatalytic fd-Viral Particles by Electrochemical-Atomic Force Microscopy								ACS CATALYSIS				10	14			7843	7856		10.1021/acscatal.0c01920				JUL 17 2020	2020	Surface-immobilized fd bacteriophage particles are used as scaffolds to coassemble the redox enzyme quinoprotein glucose dehydrogenase, PQQ-GDH, and its cosubstrate, PEG-tethered ferrocene. Individual decorated fd phages are visualized and simultaneously functionally interrogated by Mt/AFM-SECM microscopy, an in situ local probe correlative imaging technique, combining atomic force (AFM) and electrochemical (SECM) microscopy in a mediator tethered (Mt) configuration. The statistical distribution of catalytic activity across the fd population is resolved, and the correlation between the functional properties of the phages and their actual dimensions is assessed. Moreover, achievement of subparticle resolution allows the enzymatic activity of individual viruses to be spatially mapped, revealing a highly active region located in the middle of the filamentous fd-scaffold. Quantitative modeling shows that this "catalytic hot-spot" arises from the interplay between charge transport by electron hopping between ferrocene moieties along the viral particles and enzymatic catalysis. The developed model also enables complete analysis of GDH kinetics at the single bioscaffold scale, revealing differences in the functional behavior of the biocatalytic viral particles when addressed at the ensemble or at the single-particle scale.									0	0	0	0	0	0	0			2155-5435			WOS:000551549800036		
J	Zhu, Minghui; Tian, Pengfei; Ford, Michael E.; Chen, Jiacheng; Xu, Jing; Han, Yi-Fan; Wachs, Israel E.				; Tian, Pengfei/O-8059-2017	Wachs, Israel/0000-0001-5282-128X; Tian, Pengfei/0000-0003-0261-8536; Zhu, Minghui/0000-0003-1593-9320			Nature of Reactive Oxygen Intermediates on Copper-Promoted Iron-Chromium Oxide Catalysts during CO2 Activation								ACS CATALYSIS				10	14			7857	7863		10.1021/acscatal.0c01311				JUL 17 2020	2020	A series of copper-promoted iron-chromium oxide catalysts with various copper loadings are investigated for CO2 activation (reverse water-gas shift reaction) to determine the nature of surface oxygen intermediates involved in this redox reaction. Using a series of in situ characterizations (XPS, HS-LEIS, DRIFTS, and EXAFS), H-2-TPR, and transient kinetic analysis, two reactive surface oxygen species with different reduction characteristics are identified for catalysts during the reaction. The more abundant and more active surface oxygen species are closely related to the surface hydroxyls located at the Cu-Fe3O4 interfacial regions. A direct correlation of the CO2 hydrogenation reaction rate with both the number and reduction kinetics of the more active surface oxygen intermediates is established.									14	0	0	0	1	0	14			2155-5435			WOS:000551549800037		
J	Ba, Kun; Wang, Ganlin; Ye, Tong; Wang, Xirui; Sun, Yangye; Liu, Hanqi; Hu, Anqi; Li, Zhenyu; Sun, Zhengzong				Li, Zhenyu/C-4754-2008	Li, Zhenyu/0000-0003-2112-9834			Single Faceted Two-Dimensional Mo2C Electrocatalyst for Highly Efficient Nitrogen Fixation								ACS CATALYSIS				10	14			7864	7870		10.1021/acscatal.0c01127				JUL 17 2020	2020	Electrocatalytic reduction of N-2 to NH3 under an ambient atmosphere is highly desirable and extremely critical for energy-efficient nitrogen utilization. Inspired by the natural MoFe protein-based enzyme, the nitrogenase, we exploited this electrochemical process with a unique two-dimensional catalyst, namely, molybdenum carbide (Mo2C). The catalyst is synthesized through a chemical vapor deposition method, with a highly orientated (200) facet of the alpha-Mo2C phase. A remarkable Faradaic efficiency as high as 40.2% has been achieved on the (200) faceted alpha-Mo2C during the nitrogen reduction reaction (NRR). Density functional theory calculations confirm that rate-determining steps *NNH2 -> NNH3 and *NH -> *NH2 experience a low energy barrier on the (200) surface following the proton-electron coupled, distal associated mechanism. To protect Mo from leaching during the NRR process, we also grew layers of graphene on top of Mo2C, forming a chemically enduring two-dimensional heterostructured electrode.									16	0	0	0	0	0	16			2155-5435			WOS:000551549800038		
J	De Raffele, Daria; Marti, Sergio; Moliner, Vicent				Moliner, Vicent/D-5499-2015; Marti, Sergio/G-7844-2015	Moliner, Vicent/0000-0002-3665-3391; Marti, Sergio/0000-0002-1087-7143			Understanding the Directed Evolution of De Novo Retro-Aldolases from QM/MM Studies								ACS CATALYSIS				10	14			7871	7883		10.1021/acscatal.0c01165				JUL 17 2020	2020	In an era in which climatic change puts the planet at risk, the study and development of alternative green chemistry which can help and improve our life can play an essential role. In this context, the use of artificial enzymes that are capable of substitute traditional industrial processes by environmental friendly routes is a challenge. Unfortunately, the complete understanding of the catalytic activity and selectivity of enzymes remains elusive, thus hampering creation and development of enzymatic proteins. In this paper, the molecular mechanism of the non-natural multistep retro-aldolase reaction catalyzed by a de novo biocatalyst, the RA95.5-5, has been investigated by means of multiscale QM/MM methods. The design of a retro-aldolase presents the difficulty to create an enzyme being able to stabilize several transition states, maintaining low-energy barriers along the overall reaction. The obtained QM/MM free-energy landscape has allowed defining the rate-determining step corresponding to the carbon-carbon bond scission of the substrate, which is in accordance with the experimental data. A deep analysis of the electrostatic interactions between the substrate and the different amino acid residues of the protein, as well as the estimation of the electrostatic potential generated on key atoms of the substrate, has been carried out for the key steps of the reaction. The results, compared with previous computational studies on the most efficient de novo retro-aldolase, the RA95.5-8F, explains the different activities achieved during the directed evolution process and provides insights for future developments of more efficient enzymes.									6	1	0	0	3	0	6			2155-5435			WOS:000551549800039		
J	Yang, Yanling; Tan, Mingwu; Garcia, Aidan; Zhang, Zhaoxia; Lin, Jingdong; Wan, Shaolong; McEwen, Jean-Sabin; Wang, Shuai; Wang, Yong				Wang, Shuai/AAT-2508-2021	Wang, Shuai/0000-0002-4618-4162; Lin, Jingdong/0000-0003-0686-6908; Wang, Yong/0000-0002-8460-7410; McEwen, Jean-Sabin/0000-0003-0931-4869			Controlling the Oxidation State of Fe-Based Catalysts through Nitrogen Doping toward the Hydrodeoxygenation of m-Cresol								ACS CATALYSIS				10	14			7884	7893		10.1021/acscatal.0c00626				JUL 17 2020	2020	Stabilizing the oxidation state of Fe is of great importance for the rational design of Fe-based catalysts. To this end, N-doped carbon composites (NC) are prepared with different N-doping contents and used as supports for Fe particles. We find N-doped carbonaceous materials enable an effective control of the Fe oxidation state via an electronic interaction between Fe and N. This interaction leads to a decrease in the Fe particle size when the N-doping content is increased, as shown by structural characterization of transmission electron microscopy and powder X-ray diffraction, and to a weakened oxygen affinity of the Fe particles in the presence of N-doped sites, as unveiled by H-2-temperature-programmed reduction measurements with separate N2O and water vapor pretreatments. The weaker oxygen affinity correlates with the excellent long-term stability of Fe/NC catalysts during the hydrodeoxygenation of lignin-derived m-cresol to form valuable aromatic products, whereas obvious oxidative deactivation is observed for Fe/C. An investigation of the surface nitrogen composition of all N-doped samples shows that their deactivation rate constants are closely related to the nitrogen content anchoring Fe into the carbon architecture, which indicates unambiguously that embedding nitrogen into the carbon skeleton (mainly including pyridinic and pyrrolic nitrogen functional groups) plays a critical role in stabilizing Fe, while amino-N is inclined to suffering from wastage during the hydrodeoxygenation reaction. These results are further confirmed computationally through an electronic analysis of Fe-N complexes embedded into graphene, showing that skeletal nitrogen sites shield Fe from oxidation relative to bare carbon or aminic nitrogen.									5	0	0	0	0	0	5			2155-5435			WOS:000551549800040		
J	Piao, Yuang; Jiang, Qian; Li, Hao; Matsumoto, Hiroaki; Liang, Jinsheng; Liu, Wei; Cuong Pham-Huu; Liu, Yuefeng; Wang, Fei				Li, Hao/J-6893-2013	Li, Hao/0000-0002-7577-1366; Piao, Yuang/0000-0002-8019-679X			Identify Zr Promotion Effects in Atomic Scale for Co-Based Catalysts in Fischer-Tropsch Synthesis								ACS CATALYSIS				10	14			7894	7906		10.1021/acscatal.0c01874				JUL 17 2020	2020	Introducing promoters on cobalt-based catalysts for Fischer-Tropsch synthesis (FTS) have been found efficient for adjusting their performance in converting syngas into long-chain hydrocarbons. Details of the promotion mechanism established on atomic precise identification upon the active sites structure as well as the electronic status is seldomly reported yet. In the present work, we report the direct identification of valence status and coordination configuration of ZrO2 promoter additive over the cobalt-based FTS catalysts under a wide range of Zr/Co molar ratios from 0.12 to 1.5. Evidences from multiple technologies, including in situ/ex situ atomic resolution STEM imaging, EDS elemental mapping, electron energy loss spectroscopy (EELS), as well as physicochemical analyses (in situ XRD, CO chemisorption, CO temperature-programmed surface reaction, etc.) disclose that the ZrO2 promoter presents as single-site dispersion on the surface of Co nanopartides (NPs) and the SiC support at low content, plays as the real active site to promote CO dissociation at the CoZrO2 interface. While at high ZrO2 content (Zr/Co molar ratio of 1.0), Zr species on the SiC support turns to nucleate to form an amorphous coating, whereas those on the Co NPs surface maintain monodispersion. When further increasing the ZrO2 content (Zr/Co molar ratio up to 1.5), cobalt NPs start to be encapsulated by ZrO2 coating, leading to the decline of FTS activity. The in situ EELS analysis and density functional theory calculations disdose that the Zr atom tends to bind at the Co NPs surface rather than embed into the lattice meanwhile a charge transfer from Zr species to Co NPs occurs, which facilitates the stronger interaction between Zr and cobalt and thus enhances the adsorption with the H-2 molecule as well as the CO dissociation. It thus offers enhanced catalytic activity and long-chain hydrocarbon selectivity during the FTS reaction.									11	0	0	0	1	0	11			2155-5435			WOS:000551549800041		
J	Li, Hao; Yan, Chenxu; Guo, Hongyu; Shin, Kihyun; Humphrey, Simon M.; Werth, Charles J.; Henkelman, Graeme				Shin, Kihyun/F-6462-2019; Guo, Hongyu/AAH-6725-2021; Li, Hao/J-6893-2013; Henkelman, Graeme/A-9301-2008	Shin, Kihyun/0000-0002-1748-8773; Li, Hao/0000-0002-7577-1366; Werth, Charles/0000-0002-8492-5523; Yan, Chenxu/0000-0002-2227-5510; Henkelman, Graeme/0000-0002-0336-7153			CuxIr1-x Nanoalloy Catalysts Achieve Near 100% Selectivity for Aqueous Nitrite Reduction to NH3								ACS CATALYSIS				10	14			7915	7921		10.1021/acscatal.0c01604				JUL 17 2020	2020	Nitrite (NO2-) is an abundant contaminant in nature that threatens human health. A catalytic process that converts NO2- to less harmful products has been proven to be an effective strategy for NO2- removal. Most previous studies, however, targeted selectivity toward N-2 using Pd catalysts, which severely limits the potential for the recovery of value-added byproducts from the catalytic process. Here, we report experimental and theoretical evidence that both Ir and CuxIr(100-x) nanoparticles possess near 100% NH3 selectivity for NO2- reduction compared to the <1% NH3 selectivity achieved by nano-Pd. These NH3-selective catalysts could be useful for both water purification and ammonia production.									9	0	0	0	1	0	9			2155-5435			WOS:000551549800043		
J	Parrino, F.; Livraghi, S.; Giamello, E.; Ceccato, R.; Palmisano, L.				; Livraghi, Stefano/E-4966-2016	PALMISANO, Leonardo/0000-0002-3951-2260; Livraghi, Stefano/0000-0002-2413-1203			Role of Hydroxyl, Superoxide, and Nitrate Radicals on the Fate of Bromide Ions in Photocatalytic TiO2 Suspensions								ACS CATALYSIS				10	14			7922	7931		10.1021/acscatal.0c02010				JUL 17 2020	2020	The influence of bromide ions on systems containing highly reactive radical species is of great interest for environmental remediation, atmospheric chemistry, and the synthesis of high-added-value compounds. In this regard, irradiated TiO2, suspensions are simple and suitable systems to highlight some mechanisms of general validity in the aforementioned research fields. In this work the spin-trapping technique has allowed highlighting the concurrent action of hydroxyl and superoxide radicals toward bromide ions. In fact, hydroxyl radicals oxidize bromide ions to bromine atoms, which in turn can be reduced back to bromide ions by superoxide radicals. The results suggest that this relay mechanism, mainly based on secondary redox products (such as reactive oxygen species, ROS) rather than on direct interfacial electron transfer, is responsible for the generally observed constant concentration of bromide ions in irradiated TiO2 suspensions. The presence of nitrate ions in the system significantly alters this equilibrium. In fact, nitrate radicals generated by hole-induced oxidation of nitrate ions selectively oxidize bromide ions to elemental bromine even under anoxic conditions, but in the presence of bromate as an opportune electron scavenger. This result not only reveals the importance of nitrate radicals toward the photocatalytic production of elemental bromine but also confirms the active role of nitrate ions in irradiated photocatalytic suspensions.									6	0	0	0	1	0	6			2155-5435			WOS:000551549800044		
