PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34247234","XRRpred: Accurate Predictor of Crystal Structure Quality from Protein Sequence","Ghadermarzi S, Krawczyk B, Song J, Kurgan L.","Bioinformatics. 2021 Jul 10:btab509. doi: 10.1093/bioinformatics/btab509. Online ahead of print.","Ghadermarzi S","Bioinformatics","2021","2021/07/11","","","10.1093/bioinformatics/btab509"
"34755837","Deep graph learning of inter-protein contacts","Xie Z, Xu J.","Bioinformatics. 2021 Nov 10:btab761. doi: 10.1093/bioinformatics/btab761. Online ahead of print.","Xie Z","Bioinformatics","2021","2021/11/10","","","10.1093/bioinformatics/btab761"
"34252941","stPlus: a reference-based method for the accurate enhancement of spatial transcriptomics","Shengquan C, Boheng Z, Xiaoyang C, Xuegong Z, Rui J.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i299-i307. doi: 10.1093/bioinformatics/btab298.","Shengquan C","Bioinformatics","2021","2021/07/12","PMC8336594","","10.1093/bioinformatics/btab298"
"33983367","Comparison of structural variants detected by optical mapping with long-read next-generation sequencing","Savara J, Novosád T, Gajdoš P, Kriegová E.","Bioinformatics. 2021 May 13:btab359. doi: 10.1093/bioinformatics/btab359. Online ahead of print.","Savara J","Bioinformatics","2021","2021/05/13","","","10.1093/bioinformatics/btab359"
"34320632","The topology of data: Opportunities for cancer research","Loughrey C, Fitzpatrick P, Orr N, Jurek-Loughrey A.","Bioinformatics. 2021 Jul 28;37(19):3091-8. doi: 10.1093/bioinformatics/btab553. Online ahead of print.","Loughrey C","Bioinformatics","2021","2021/07/28","PMC8504620","","10.1093/bioinformatics/btab553"
"34146108","Fast Numerical Optimization for Genome Sequencing Data in Population Biobanks","Li R, Chang C, Tanigawa Y, Narasimhan B, Hastie T, Tibshirani R, Rivas MA.","Bioinformatics. 2021 Jun 19:btab452. doi: 10.1093/bioinformatics/btab452. Online ahead of print.","Li R","Bioinformatics","2021","2021/06/19","","","10.1093/bioinformatics/btab452"
"34498035","Socket2: A Program for Locating, Visualising, and Analysing Coiled-coil Interfaces in Protein Structures","Kumar P, Woolfson DN.","Bioinformatics. 2021 Sep 8;37(23):4575-7. doi: 10.1093/bioinformatics/btab631. Online ahead of print.","Kumar P","Bioinformatics","2021","2021/09/09","PMC8652024","","10.1093/bioinformatics/btab631"
"34252957","Disease gene prediction with privileged information and heteroscedastic dropout","Shu J, Li Y, Wang S, Xi B, Ma J.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i410-i417. doi: 10.1093/bioinformatics/btab310.","Shu J","Bioinformatics","2021","2021/07/12","PMC8275341","","10.1093/bioinformatics/btab310"
"34252947","Graph transformation for enzymatic mechanisms","Andersen JL, Fagerberg R, Flamm C, Fontana W, Kolčák J, Laurent CVFP, Merkle D, Nøjgaard N.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i392-i400. doi: 10.1093/bioinformatics/btab296.","Andersen JL","Bioinformatics","2021","2021/07/12","PMC8686676","","10.1093/bioinformatics/btab296"
"34252928","Sequence-specific minimizers via polar sets","Zheng H, Kingsford C, Marçais G.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i187-i195. doi: 10.1093/bioinformatics/btab313.","Zheng H","Bioinformatics","2021","2021/07/12","PMC8686682","","10.1093/bioinformatics/btab313"
"34927685","EcoPLOT: Dynamic Analysis of Biogeochemical Data","Sanchez CD, Brown JB, Gal-Oz O, Singer E.","Bioinformatics. 2021 Dec 20:btab842. doi: 10.1093/bioinformatics/btab842. Online ahead of print.","Sanchez CD","Bioinformatics","2021","2021/12/20","","","10.1093/bioinformatics/btab842"
"34623394","iNucs: Inter-Nucleosome Interactions","Oveisi M, Shukla M, Seymen N, Ohno M, Taniguchi Y, Nahata S, Loos R, Mufti GJ, Allshire RC, Dimitrov S, Karimi MM.","Bioinformatics. 2021 Oct 8;37(23):4562-3. doi: 10.1093/bioinformatics/btab698. Online ahead of print.","Oveisi M","Bioinformatics","2021","2021/10/08","PMC8652021","","10.1093/bioinformatics/btab698"
"34323935","An astonishing wealth of new proteasome homologs","Fuchs ACD, Alva V, Lupas AN.","Bioinformatics. 2021 Jul 29;37(24):4694-703. doi: 10.1093/bioinformatics/btab558. Online ahead of print.","Fuchs ACD","Bioinformatics","2021","2021/07/29","PMC8665760","","10.1093/bioinformatics/btab558"
"34623423","Clustering Spatial Transcriptomics Data","Teng H, Yuan Y, Bar-Joseph Z.","Bioinformatics. 2021 Oct 8:btab704. doi: 10.1093/bioinformatics/btab704. Online ahead of print.","Teng H","Bioinformatics","2021","2021/10/08","","","10.1093/bioinformatics/btab704"
"34875015","Back Translation for Molecule Generation","Fan Y, Xia Y, Zhu J, Wu L, Xie S, Qin T.","Bioinformatics. 2021 Dec 7:btab817. doi: 10.1093/bioinformatics/btab817. Online ahead of print.","Fan Y","Bioinformatics","2021","2021/12/07","","","10.1093/bioinformatics/btab817"
"34164653","fastsimcoal2: demographic inference under complex evolutionary scenarios","Excofffier L, Marchi N, Marques DA, Matthey-Doret R, Gouy A, Sousa VC.","Bioinformatics. 2021 Jun 23;37(24):4882-5. doi: 10.1093/bioinformatics/btab468. Online ahead of print.","Excofffier L","Bioinformatics","2021","2021/06/24","PMC8665742","","10.1093/bioinformatics/btab468"
"34252938","Real-time mapping of nanopore raw signals","Zhang H, Li H, Jain C, Cheng H, Au KF, Li H, Aluru S.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i477-i483. doi: 10.1093/bioinformatics/btab264.","Zhang H","Bioinformatics","2021","2021/07/12","PMC8336444","","10.1093/bioinformatics/btab264"
"34252944","Build a better bootstrap and the RAWR shall beat a random path to your door: phylogenetic support estimation revisited","Wang W, Hejasebazzi A, Zheng J, Liu KJ.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i111-i119. doi: 10.1093/bioinformatics/btab263.","Wang W","Bioinformatics","2021","2021/07/12","PMC8336443","","10.1093/bioinformatics/btab263"
"34252934","'Single-subject studies'-derived analyses unveil altered biomechanisms between very small cohorts: implications for rare diseases","Aberasturi D, Pouladi N, Zaim SR, Kenost C, Berghout J, Piegorsch WW, Lussier YA.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i67-i75. doi: 10.1093/bioinformatics/btab290.","Aberasturi D","Bioinformatics","2021","2021/07/12","PMC8336591","","10.1093/bioinformatics/btab290"
"34586393","MuWU: Mutant-seq library analysis and annotation","Stöcker T, Altrogge L, Marcon C, Win YN, Hochholdinger F, Schoof H.","Bioinformatics. 2021 Sep 29:btab679. doi: 10.1093/bioinformatics/btab679. Online ahead of print.","Stöcker T","Bioinformatics","2021","2021/09/29","","","10.1093/bioinformatics/btab679"
"34302462","Transformation and differential abundance analysis of microbiome data incorporating phylogeny","Zhou C, Zhao H, Wang T.","Bioinformatics. 2021 Jul 24:btab543. doi: 10.1093/bioinformatics/btab543. Online ahead of print.","Zhou C","Bioinformatics","2021","2021/07/24","","","10.1093/bioinformatics/btab543"
"34849581","NetSolP: predicting protein solubility in E. coli using language models","Thumuluri V, Martiny HM, Armenteros JJA, Salomon J, Nielsen H, Johansen AR.","Bioinformatics. 2021 Nov 27:btab801. doi: 10.1093/bioinformatics/btab801. Online ahead of print.","Thumuluri V","Bioinformatics","2021","2021/12/01","","","10.1093/bioinformatics/btab801"
"34021764","Robust and efficient single-cell Hi-C clustering with approximate k-nearest neighbor graphs","Wolff J, Backofen R, Grüning B.","Bioinformatics. 2021 May 22:btab394. doi: 10.1093/bioinformatics/btab394. Online ahead of print.","Wolff J","Bioinformatics","2021","2021/05/22","","","10.1093/bioinformatics/btab394"
"34042965","SAMF: a Self-adaptive Protein Modeling Framework","Ding W, Xu Q, Liu S, Wang T, Shao B, Gong H, Liu TY.","Bioinformatics. 2021 May 27:btab411. doi: 10.1093/bioinformatics/btab411. Online ahead of print.","Ding W","Bioinformatics","2021","2021/05/27","","","10.1093/bioinformatics/btab411"
"33974004","Omics community detection using multi-resolution clustering","Rahnavard A, Chatterjee S, Sayoldin B, Crandall KA, Tekola-Ayele F, Mallick H.","Bioinformatics. 2021 May 11;37(20):3588-94. doi: 10.1093/bioinformatics/btab317. Online ahead of print.","Rahnavard A","Bioinformatics","2021","2021/05/11","PMC8545346","","10.1093/bioinformatics/btab317"
"34270690","Stable Iterative Variable Selection","Mahmoudian M, Venäläinen MS, Klén R, Elo LL.","Bioinformatics. 2021 Jul 16;37(24):4810-7. doi: 10.1093/bioinformatics/btab501. Online ahead of print.","Mahmoudian M","Bioinformatics","2021","2021/07/16","PMC8665768","","10.1093/bioinformatics/btab501"
"33973999","VIRUSBreakend: Viral Integration Recognition Using Single Breakends","Cameron DL, Jacobs N, Roepman P, Priestley P, Cuppen E, Papenfuss AT.","Bioinformatics. 2021 May 11;37(19):3115-9. doi: 10.1093/bioinformatics/btab343. Online ahead of print.","Cameron DL","Bioinformatics","2021","2021/05/11","PMC8504616","","10.1093/bioinformatics/btab343"
"34164644","HFBD: a biomarker knowledge database for heart failure heterogeneity and personalized applications","He H, Shi M, Lin Y, Zhan C, Wu R, Bi C, Liu X, Ren S, Shen B.","Bioinformatics. 2021 Jun 23:btab470. doi: 10.1093/bioinformatics/btab470. Online ahead of print.","He H","Bioinformatics","2021","2021/06/24","","","10.1093/bioinformatics/btab470"
"34289010","CCIP: Predicting CTCF-mediated chromatin loops with transitivity","Wang W, Gao L, Ye Y, Gao Y.","Bioinformatics. 2021 Jul 20;37(24):4635-42. doi: 10.1093/bioinformatics/btab534. Online ahead of print.","Wang W","Bioinformatics","2021","2021/07/21","PMC8665748","","10.1093/bioinformatics/btab534"
"34240102","pyconsFold: a fast and easy tool for modelling and docking using distance predictions","Lamb J, Elofsson A.","Bioinformatics. 2021 Jul 8;37(21):3959-60. doi: 10.1093/bioinformatics/btab353. Online ahead of print.","Lamb J","Bioinformatics","2021","2021/07/09","PMC8570809","","10.1093/bioinformatics/btab353"
"34014278","3DBionotes COVID-19 Edition","Macias JR, Sanchez-Garcia R, Conesa P, Ramirez-Aportela E, Martinez Gonzalez M, Wert-Carvajal C, Parra-Perez AM, Segura Mora J, Horrell S, Thorn A, Sorzano COS, Carazo JM.","Bioinformatics. 2021 May 20:btab397. doi: 10.1093/bioinformatics/btab397. Online ahead of print.","Macias JR","Bioinformatics","2021","2021/05/20","PMC8241415","","10.1093/bioinformatics/btab397"
"34252927","Practical selection of representative sets of RNA-seq samples using a hierarchical approach","Tung LH, Kingsford C.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i334-i341. doi: 10.1093/bioinformatics/btab315.","Tung LH","Bioinformatics","2021","2021/07/12","PMC8275344","","10.1093/bioinformatics/btab315"
"34146104","AdaTiSS: A Novel Data-Adaptive Robust Method for Identifying Tissue Specificity Scores","Wang M, Jiang L, Snyder MP.","Bioinformatics. 2021 Jun 19;37(23):4469-76. doi: 10.1093/bioinformatics/btab460. Online ahead of print.","Wang M","Bioinformatics","2021","2021/06/19","PMC8652109","","10.1093/bioinformatics/btab460"
"34086846","TIGA: Target illumination GWAS analytics","Yang JJ, Grissa D, Lambert CG, Bologa CG, Mathias SL, Waller A, Wild DJ, Jensen LJ, Oprea TI.","Bioinformatics. 2021 Jun 4:btab427. doi: 10.1093/bioinformatics/btab427. Online ahead of print.","Yang JJ","Bioinformatics","2021","2021/06/04","","","10.1093/bioinformatics/btab427"
"34252953","Data-driven speciation tree prior for better species divergence times in calibration-poor molecular phylogenies","Tao Q, Barba-Montoya J, Kumar S.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i102-i110. doi: 10.1093/bioinformatics/btab307.","Tao Q","Bioinformatics","2021","2021/07/12","PMC8275332","","10.1093/bioinformatics/btab307"
"34864849","Isoform-level Quantification for Single-Cell RNA Sequencing","Pan L, Dinh HQ, Pawitan Y, Nghia Vu T.","Bioinformatics. 2021 Dec 2:btab807. doi: 10.1093/bioinformatics/btab807. Online ahead of print.","Pan L","Bioinformatics","2021","2021/12/05","","","10.1093/bioinformatics/btab807"
"34515762","PATHOME-Drug: a subpathway-based poly-pharmacology drug-repositioning method","Nam S, Lee S, Park S, Lee J, Park A, Kim YH, Park T.","Bioinformatics. 2021 Sep 13:btab566. doi: 10.1093/bioinformatics/btab566. Online ahead of print.","Nam S","Bioinformatics","2021","2021/09/13","","","10.1093/bioinformatics/btab566"
"34951624","BATL: Bayesian annotations for targeted lipidomics","Chitpin JG, Surendra A, Nguyen TT, Taylor GP, Xu H, Alecu I, Ortega R, Tomlinson JJ, Crawley AM, McGuinty M, Schlossmacher MG, Saunders-Pullman R, Cuperlovic-Culf M, Bennett SAL, Perkins TJ.","Bioinformatics. 2021 Dec 24:btab854. doi: 10.1093/bioinformatics/btab854. Online ahead of print.","Chitpin JG","Bioinformatics","2021","2021/12/24","","","10.1093/bioinformatics/btab854"
"34289030","Tumor heterogeneity assessed by sequencing and fluorescence in situ hybridization (FISH) data","Lei H, Gertz EM, Schäffer AA, Fu X, Tao Y, Heselmeyer-Haddad K, Torres I, Li G, Xu L, Hou Y, Wu K, Shi X, Dean M, Ried T, Schwartz R.","Bioinformatics. 2021 Jul 20;37(24):4704-11. doi: 10.1093/bioinformatics/btab504. Online ahead of print.","Lei H","Bioinformatics","2021","2021/07/21","PMC8665747","","10.1093/bioinformatics/btab504"
"34252945","A variant selection framework for genome graphs","Jain C, Tavakoli N, Aluru S.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i460-i467. doi: 10.1093/bioinformatics/btab302.","Jain C","Bioinformatics","2021","2021/07/12","PMC8336592","","10.1093/bioinformatics/btab302"
"34252949","CentromereArchitect: inference and analysis of the architecture of centromeres","Dvorkina T, Kunyavskaya O, Bzikadze AV, Alexandrov I, Pevzner PA.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i196-i204. doi: 10.1093/bioinformatics/btab265.","Dvorkina T","Bioinformatics","2021","2021/07/12","PMC8336445","","10.1093/bioinformatics/btab265"
"34252955","Constructing small genome graphs via string compression","Qiu Y, Kingsford C.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i205-i213. doi: 10.1093/bioinformatics/btab281.","Qiu Y","Bioinformatics","2021","2021/07/12","PMC8275343","","10.1093/bioinformatics/btab281"
"33983386","Determining Optical Mapping Errors by Simulations","Vašinek M, Běhálek M, Gajdoš P, Fillerová R, Kriegová E.","Bioinformatics. 2021 May 13:btab259. doi: 10.1093/bioinformatics/btab259. Online ahead of print.","Vašinek M","Bioinformatics","2021","2021/05/13","","","10.1093/bioinformatics/btab259"
"34164647","DUI: the drug use insights web server","Prince Z, Jha D, Singh R.","Bioinformatics. 2021 Jun 23:btab461. doi: 10.1093/bioinformatics/btab461. Online ahead of print.","Prince Z","Bioinformatics","2021","2021/06/24","","","10.1093/bioinformatics/btab461"
"33904572","tSFM 1.0: tRNA Structure-Function Mapper","Lawrence TJ, Hadi-Nezhad F, Grosse I, Ardell DH.","Bioinformatics. 2021 Apr 27;37(20):3654-6. doi: 10.1093/bioinformatics/btab247. Online ahead of print.","Lawrence TJ","Bioinformatics","2021","2021/04/27","PMC8545343","","10.1093/bioinformatics/btab247"
"34623430","PATO: Pangenome Analysis Toolkit","Fernández-de-Bobadilla MD, Talavera-Rodríguez A, Chacón L, Baquero F, Coque TM, Lanza VF.","Bioinformatics. 2021 Oct 8:btab697. doi: 10.1093/bioinformatics/btab697. Online ahead of print.","Fernández-de-Bobadilla MD","Bioinformatics","2021","2021/10/08","","","10.1093/bioinformatics/btab697"
"34021745","Jutils: A visualization toolkit for differential alternative splicing events","Yang G, Cope L, He Z, Florea L.","Bioinformatics. 2021 May 22:btab401. doi: 10.1093/bioinformatics/btab401. Online ahead of print.","Yang G","Bioinformatics","2021","2021/05/22","","","10.1093/bioinformatics/btab401"
"34252963","Statistical approaches for differential expression analysis in metatranscriptomics","Zhang Y, Thompson KN, Huttenhower C, Franzosa EA.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i34-i41. doi: 10.1093/bioinformatics/btab327.","Zhang Y","Bioinformatics","2021","2021/07/12","PMC8275336","","10.1093/bioinformatics/btab327"
"34213529","phyLoSTM: a novel deep learning model on disease prediction from longitudinal microbiome data","Sharma D, Xu W.","Bioinformatics. 2021 Jul 2:btab482. doi: 10.1093/bioinformatics/btab482. Online ahead of print.","Sharma D","Bioinformatics","2021","2021/07/02","","","10.1093/bioinformatics/btab482"
"33983362","bathometer: lightning fast depth-of-reads query","Stenzel U, Horn S.","Bioinformatics. 2021 May 13:btab372. doi: 10.1093/bioinformatics/btab372. Online ahead of print.","Stenzel U","Bioinformatics","2021","2021/05/13","","","10.1093/bioinformatics/btab372"
"34252973","Haplotype-based membership inference from summary genomic data","Bu D, Wang X, Tang H.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i161-i168. doi: 10.1093/bioinformatics/btab305.","Bu D","Bioinformatics","2021","2021/07/12","PMC8275351","","10.1093/bioinformatics/btab305"
"34165492","VSS: Variance-stabilized signals for sequencing-based genomic signals","Bayat F, Libbrecht M.","Bioinformatics. 2021 Jun 24;37(23):4383-91. doi: 10.1093/bioinformatics/btab457. Online ahead of print.","Bayat F","Bioinformatics","2021","2021/06/24","PMC8652025","","10.1093/bioinformatics/btab457"
"34498061","Structure-aware protein-protein interaction site prediction using deep graph convolutional network","Yuan Q, Chen J, Zhao H, Zhou Y, Yang Y.","Bioinformatics. 2021 Sep 8:btab643. doi: 10.1093/bioinformatics/btab643. Online ahead of print.","Yuan Q","Bioinformatics","2021","2021/09/09","","","10.1093/bioinformatics/btab643"
"34128961","PAX2GRAPHML: a Python library for large-scale regulation network analysis using BIOPAX","Moreews F, Simon H, Siegel A, Gondret F, Becker E.","Bioinformatics. 2021 Jun 15;37(24):4889-91. doi: 10.1093/bioinformatics/btab441. Online ahead of print.","Moreews F","Bioinformatics","2021","2021/06/15","PMC8665752","","10.1093/bioinformatics/btab441"
"34415301","Improved data sets and evaluation methods for the automatic prediction of DNA-binding proteins","Zaitzeff A, Leiby N, Motta FC, Haase SB, Singer JM.","Bioinformatics. 2021 Aug 20:btab603. doi: 10.1093/bioinformatics/btab603. Online ahead of print.","Zaitzeff A","Bioinformatics","2021","2021/08/20","","","10.1093/bioinformatics/btab603"
"34358294","Predicting correlated outcomes from molecular data","Rauschenberger A, Glaab E.","Bioinformatics. 2021 Aug 6:btab576. doi: 10.1093/bioinformatics/btab576. Online ahead of print.","Rauschenberger A","Bioinformatics","2021","2021/08/06","","","10.1093/bioinformatics/btab576"
"34252952","Modeling drug combination effects via latent tensor reconstruction","Wang T, Szedmak S, Wang H, Aittokallio T, Pahikkala T, Cichonska A, Rousu J.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i93-i101. doi: 10.1093/bioinformatics/btab308.","Wang T","Bioinformatics","2021","2021/07/12","PMC8336593","","10.1093/bioinformatics/btab308"
"34252920","Improved inference of tandem domain duplications","Aluru C, Singh M.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i133-i141. doi: 10.1093/bioinformatics/btab329.","Aluru C","Bioinformatics","2021","2021/07/12","PMC8275333","","10.1093/bioinformatics/btab329"
"34014317","ExTraMapper: Exon- and Transcript-level mappings for orthologous gene pairs","Chakraborty A, Ay F, Davuluri RV.","Bioinformatics. 2021 May 20;37(20):3412-20. doi: 10.1093/bioinformatics/btab393. Online ahead of print.","Chakraborty A","Bioinformatics","2021","2021/05/20","PMC8545320","","10.1093/bioinformatics/btab393"
"34668517","dsRBPBind: Modeling the effect of RNA secondary structure on double stranded RNA-protein binding","Shatoff E, Bundschuh R.","Bioinformatics. 2021 Oct 20:btab724. doi: 10.1093/bioinformatics/btab724. Online ahead of print.","Shatoff E","Bioinformatics","2021","2021/10/20","","","10.1093/bioinformatics/btab724"
"34888618","Unsupervised construction of computational graphs for gene expression data with explicit structural inductive biases","Scherer P, Trębacz M, Simidjievski N, Viñas R, Shams Z, Terre HA, Jamnik M, Liò P.","Bioinformatics. 2021 Dec 9:btab830. doi: 10.1093/bioinformatics/btab830. Online ahead of print.","Scherer P","Bioinformatics","2021","2021/12/10","","","10.1093/bioinformatics/btab830"
"33978744","Clustering FunFams using sequence embeddings improves EC purity","Littmann M, Bordin N, Heinzinger M, Schütze K, Dallago C, Orengo C, Rost B.","Bioinformatics. 2021 May 12;37(20):3449-55. doi: 10.1093/bioinformatics/btab371. Online ahead of print.","Littmann M","Bioinformatics","2021","2021/05/12","PMC8545299","","10.1093/bioinformatics/btab371"
"34487139","BleTIES: Annotation of natural genome editing in ciliates using long read sequencing","Seah BKB, Swart EC.","Bioinformatics. 2021 Sep 6:btab613. doi: 10.1093/bioinformatics/btab613. Online ahead of print.","Seah BKB","Bioinformatics","2021","2021/09/06","","","10.1093/bioinformatics/btab613"
"34270680","Nanopanel2 calls phased low-frequency variants in Nanopore panel sequencing data","Popitsch N, Preuner S, Lion T.","Bioinformatics. 2021 Jul 16:btab526. doi: 10.1093/bioinformatics/btab526. Online ahead of print.","Popitsch N","Bioinformatics","2021","2021/07/16","","","10.1093/bioinformatics/btab526"
"34478493","FRETraj: Integrating single-molecule spectroscopy with molecular dynamics","Steffen FD, Sigel RKO, Börner R.","Bioinformatics. 2021 Sep 3:btab615. doi: 10.1093/bioinformatics/btab615. Online ahead of print.","Steffen FD","Bioinformatics","2021","2021/09/03","","","10.1093/bioinformatics/btab615"
"34601589","Sciviewer enables interactive visual interrogation of single-cell RNA-Seq data from the python programming environment","Kotliar D, Colubri A.","Bioinformatics. 2021 Oct 2:btab689. doi: 10.1093/bioinformatics/btab689. Online ahead of print.","Kotliar D","Bioinformatics","2021","2021/10/03","","","10.1093/bioinformatics/btab689"
"34252935","OncoThreads: visualization of large-scale longitudinal cancer molecular data","Harbig TA, Nusrat S, Mazor T, Wang Q, Thomson A, Bitter H, Cerami E, Gehlenborg N.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i59-i66. doi: 10.1093/bioinformatics/btab289.","Harbig TA","Bioinformatics","2021","2021/07/12","PMC8275328","","10.1093/bioinformatics/btab289"
"34282449","DMIL-IsoFun: predicting isoform function using deep multi-instance learning","Yu G, Zhou G, Zhang X, Domeniconi C, Guo M.","Bioinformatics. 2021 Jul 20:btab532. doi: 10.1093/bioinformatics/btab532. Online ahead of print.","Yu G","Bioinformatics","2021","2021/07/20","","","10.1093/bioinformatics/btab532"
"34314502","Nanopore Base Calling on the Edge","Perešíni P, Boža V, Brejová B, Vinař T.","Bioinformatics. 2021 Jul 26;37(24):4661-7. doi: 10.1093/bioinformatics/btab528. Online ahead of print.","Perešíni P","Bioinformatics","2021","2021/07/27","PMC8665737","","10.1093/bioinformatics/btab528"
"34146105","Bayesian Modeling of Spatial Molecular Profiling Data via Gaussian Process","Li Q, Zhang M, Xie Y, Xiao G.","Bioinformatics. 2021 Jun 19:btab455. doi: 10.1093/bioinformatics/btab455. Online ahead of print.","Li Q","Bioinformatics","2021","2021/06/19","","","10.1093/bioinformatics/btab455"
"34478490","Querying multiple sets of p-values through composed hypothesis testing","Mary-Huard T, Das S, Mukhopadhyay I, Robin S.","Bioinformatics. 2021 Sep 3:btab592. doi: 10.1093/bioinformatics/btab592. Online ahead of print.","Mary-Huard T","Bioinformatics","2021","2021/09/03","","","10.1093/bioinformatics/btab592"
"33974007","Feature-weighted Ordinal Classification for Predicting Drug Response in Multiple Myeloma","Ma Z, Ahn J.","Bioinformatics. 2021 May 11:btab320. doi: 10.1093/bioinformatics/btab320. Online ahead of print.","Ma Z","Bioinformatics","2021","2021/05/11","","","10.1093/bioinformatics/btab320"
"34878104","CNApy: a CellNetAnalyzer GUI in Python for Analyzing and Designing Metabolic Networks","Thiele S, von Kamp A, Bekiaris PS, Schneider P, Klamt S.","Bioinformatics. 2021 Dec 8:btab828. doi: 10.1093/bioinformatics/btab828. Online ahead of print.","Thiele S","Bioinformatics","2021","2021/12/08","","","10.1093/bioinformatics/btab828"
"34498028","Volta: adVanced mOLecular neTwork Analysis","Pavel A, Federico A, Del Giudice G, Serra A, Greco D.","Bioinformatics. 2021 Sep 8;37(23):4587-8. doi: 10.1093/bioinformatics/btab642. Online ahead of print.","Pavel A","Bioinformatics","2021","2021/09/09","PMC8687180","","10.1093/bioinformatics/btab642"
